director_id,name
2466,Bruce A. Evans
2467,Daniel Barber
2468,琳恩·拉姆塞 Lynne Ramsay
2469,Giorgos Lanthimos
2470,Pedro Almodóvar
2471,Mark Pellington
2472,伊萨克·厄兹本 Isaac Ezban
2473,Michael Radford
2474,苏乔伊·高什 Sujoy Ghosh
2475,Frank A. Cappello
2476,巨兴茂 Xingmao Ju
2477,凯特·休特兰 Cate Shortland
2478,劳伦斯·卡斯丹 Lawrence Kasdan
2479,Jerzy Skolimowski
2480,John Cassavetes
2481,沃吉西奇·斯玛佐斯基 Wojciech Smarzowski
2482,Anatole Litvak
2483,卢珏 Jue Lu
2484,申·阿克 Shane Acker
2485,Adrian Lyne
2486,元新渊 Shin-yeon Won
2487,大卫·柯南伯格 David Cronenberg
2488,斯科特·德瑞克森 Scott Derrickson
2489,Tim Blake Nelson
2490,罗宁·提姆 Kongkiat Khomsiri
2491,里克·罗曼·沃夫 Ric Roman Waugh
2492,达伦·阿伦诺夫斯基 Darren Aronofsky
2493,Fran?ois Ozon
2494,泽维尔·多兰 Xavier Dolan
2495,史蒂芬·戴德利 Stephen Daldry
2496,Jim Jarmusch
2497,Don Taylor
2498,黄泰来
2499,Stephen Frears
2500,Laurent de Bartillat
2501,Marco Kreuzpaintner
2502,蒂姆·亨特  Tim Hunter
2503,Charles Vidor
2504,约瑟夫·鲁本 Joseph Ruben
2505,Frank Capra
2506,Ole Christian Madsen
2507,和泉圣治 Seiji Izumi
2508,Tom Tykwer
2509,John Boorman
2510,大卫·斯雷德 David Slade
2511,汤姆·福特 Tom Ford
2512,卡梅伦·克罗 Cameron Crowe
2513,史蒂文·索德伯格 Steven Soderbergh
2514,火火 Fire Lee Ka Wing
2515,金辉 Hwi Kim
2516,朴镇彪
2517,边赫 Hyuk Byun
2518,李圭满 Kyoo-man Lee
2519,Mathieu Kassovitz
2520,Charlie McDowell
2521,安东尼·明格拉 Anthony Minghella
2522,杰克·海勒 Jack Heller
2523,安里麻里 Mari Asato
2524,罗德里戈·格兰德 Rodrigo Grande
2525,曾瑾昌 Kan-Cheung Tsang
2526,Ben Younger
2527,天愿大介
2528,Peter Weir
2529,Michael Winterbottom
2530,胡安菲尔·安德烈斯 Juanfer Andrés
2531,霍华德·霍克斯 Howard Hawks
2532,阿德里安·莱恩 Adrian Lyne
2533,沃尔克·施隆多夫 Volker Schl?ndorff
2534,张允炫
2535,奥古斯汀·迪亚兹·亚内兹 Agustín Díaz Yanes
2536,格拉·巴布鲁阿尼 Géla Babluani
2537,Rupert Wyatt
2538,米家山 Jiashan Mi
2539,莱彻·玛祖斯基 Lech Majewski
2540,Buranee Rachjaibun
2541,Jack Sholder
2542,Meghna Gulzar
2543,Bernard Rapp
2544,塚本晋也 (Shinya Tsukamoto)
2545,Robert Altman
2546,纳吉·阿布·诺瓦 Naji Abu Nowar
2547,凯瑟琳·哈德威克 Catherine Hardwicke
2548,David R. Ellis
2549,理查德·凯利 Richard Kelly
2550,马特·里夫斯 Matt Reeves
2551,John Polson
2552,Gregory Hoblit
2553,豪梅·巴拿盖鲁 Jaume Balagueró
2554,Miguel Sapochnik
2555,大岛渚
2556,韦斯·克雷文 Wes Craven
2557,布拉德·安德森 Brad Anderson
2558,凯尔·帕特里克·奥瓦内兹 Kyle Patrick Alvarez
2559,John Maybury
2560,Robert De Niro
2561,安诺·绍尔 Anno Saul
2562,Neil Jordan
2563,阿尔伯特·罗德里格斯 Alberto Rodríguez
2564,马丁·斯科塞斯 Martin Scorsese
2565,张恒准 Hang-jun Zhang
2566,Robert Wise
2567,汤姆·霍兰德 Tom Holland
2568,篠崎诚 Makoto Shinozaki
2569,米高 哥历克 (Michael Gornick)
2570,Gregory J. Read
2571,乔治·克鲁尼 George Clooney
2572,Tay Garnett
2573,Denis Dercourt
2574,Barry Levinson
2575,汉斯·皮特·莫郎 Hans Petter Moland
2576,Erik Skjoldbj?rg
2577,Neeraj Pandey
2578,Harold Becker
2579,玛高扎塔·施莫夫兹卡 Malgorzata Szumowska
2580,平山秀幸
2581,约翰·班德汉姆 John Badham
2582,阿历克塞·巴拉巴诺夫 Aleksey Balabanov
2583,彼得·韦柏  Peter Webber
2584,克里斯·巴特勒 Chris Butler
2585,中田秀夫 Hideo Nakata
2586,David Fincher
2587,吉尔·克兰 Gil Kenan
2588,游乃海 Nai-Hoi Yau
2589,西蒙·布兰德 Simon Brand
2590,Joby Harold
2591,理查德·艾欧阿德 Richard Ayoade
2592,玛嘉·莎塔琵 Marjane Satrapi
2593,Richard Linklater
2594,陈凯歌 Kaige Chen
2595,比利·怀尔德 Billy Wilder
2596,罗伯托·贝尼尼 Roberto Benigni
2597,Robert Zemeckis
2598,马可·图利欧·吉欧达纳 Marco Tullio Giordana
2599,谢添 Tian Xie
2600,宫崎骏 Hayao Miyazaki
2601,莱塞·霍尔斯道姆 Lasse Hallstr?m
2602,Gilles Maheu
2603,拉库马·希拉尼 Rajkumar Hirani
2604,克里斯托夫·巴拉蒂 Christophe Barratier
2605,奥利维·那卡什 Olivier Nakache
2606,黄东赫 Dong-hyuk Hwang
2607,维克多·弗莱明 Victor Fleming
2608,马基德·马基迪 Majid Majidi
2609,查理·卓别林 Charles Chaplin
2610,小津安二郎 Yasujir? Ozu
2611,Charles Chaplin
2612,拉娜·沃卓斯基 Lana Wachowski
2613,小林正树 Masaki Kobayashi
2614,桑弧 Hu Sang
2615,Guy Ritchie
2616,弗洛里安·亨克尔·冯·多纳斯马 Florian Henckel von Donnersmarck
2617,李濬益 Jun-ik Lee
2618,赛尔乔·莱翁内 Sergio Leone
2619,托马斯·温特伯格 Thomas Vinterberg
2620,是枝裕和 Hirokazu Koreeda
2621,谢晋 Jin Xie
2622,皮埃尔·布特龙 Pierre Boutron
2623,埃米尔·库斯图里卡 Emir Kusturica
2624,让-雅克·阿诺 Jean-Jacques Annaud
2625,高志森 Clifton Ko
2626,王君正 Junzheng Wang
2627,Peter Horton
2628,成濑巳喜男 Mikio Naruse
2629,乔·坎普 Joe Camp
2630,王昕
2631,罗伯·莱纳 Rob Reiner
2632,加布里尔·穆奇诺 Gabriele Muccino
2633,马丁·布莱斯 Martin Brest
2634,米洛斯·福尔曼 Milo? Forman
2635,贝纳尔多·贝托鲁奇 Bernardo Bertolucci
2636,杨德昌 Edward Yang
2637,森淳一 Junichi Mori
2638,Seijir? K?yama
2639,秋昌民 Chang-min Choo
2640,阿兰·葛斯彭纳 Alain Gsponer
2641,李廷香 Jeong-hyang Lee
2642,タカハタ秀太
2643,Federico Fellini
2644,?agan
2645,吴永刚 Yonggang Wu
2646,多罗塔·肯杰尔扎沃斯卡 Dorota Kedzierzawska
2647,Ingmar Bergman
2648,格利高利·丘赫莱依 Grigori Chukhrai
2649,Emir Kusturica
2650,Stanley Kramer
2651,谢尔盖·邦达尔丘克 Sergei Bondarchuk
2652,王童 Toon Wang
2653,Michael Ray Rhodes
2654,米哈依尔·卡拉托佐夫 Mikhail Kalatozov
2655,阿涅斯·瓦尔达 Agnès Varda
2656,亚当·艾略特 Adam Elliot
2657,马克·赫门 Mark Herman
2658,Kátia Lund
2659,特瑞·乔治 Terry George
2660,阿米尔·汗 Aamir Khan
2661,Kevin Costner
2662,Vittorio De Sica
2663,艾斯林·沃什 Aisling Walsh
2664,今村昌平 Shohei Imamura
2665,克里斯提诺·波顿 Cristiano Bortone
2666,Theo Angelopoulos
2667,安德烈·塔科夫斯基 Andrei Tarkovsky
2668,Carroll Ballard
2669,Andrei Tarkovsky
2670,黑田昌郎 Yoshio Kuroda
2671,寺山修司
2672,"""张之亮"
2673,小津安二郎 Yasujiro Ozu
2674,Béla Tarr
2675,金子文纪
2676,韦斯·安德森 Wes Anderson
2677,格斯·范·桑特 Gus Van Sant
2678,姜炯哲 Hyeong-Cheol Kang
2679,理查德·林克莱特 Richard Linklater
2680,卢卡·圭达尼诺 Luca Guadagnino
2681,托尼·凯耶 Tony Kaye
2682,近藤喜文 Yoshifumi Kondo
2683,大森贵弘 Takahiro Omori
2684,伦尼·阿伯拉罕森 Lenny Abrahamson
2685,藤森雅也 Masaya Fujimori
2686,汉内斯·赫尔姆 Hannes Holm
2687,托马斯·麦卡锡 Thomas McCarthy
2688,Mervyn LeRoy
2689,杰茜·尼尔森 Jessie Nelson
2690,莫娜·阿查切 Mona Achache
2691,冲田修一 Sh?ichi Okita
2692,泰特·泰勒 Tate Taylor
2693,Stephen Daldry
2694,魏德圣 Te-Sheng Wei
2695,塔西姆·辛 Tarsem Singh
2696,侯孝贤 Hsiao-hsien Hou
2697,大岛渚 Nagisa ?shima
2698,詹姆斯·伊沃里 James Ivory
2699,吴贻弓 Yigong Wu
2700,山崎贵  Takashi Yamazaki
2701,大卫·安斯鲍夫 David Anspaugh
2702,Jim Sheridan
2703,西奥·安哲罗普洛斯 Theodoros Angelopoulos
2704,马克·雷戴尔 Mark Rydell
2705,克日什托夫·基耶斯洛夫斯基 Krzysztof Kieslowski
2706,杨立国 Li Kao Yang
2707,Luchino Visconti
2708,尼克·赫伦 Nick Hurran
2709,Thea Sharrock
2710,尹力 Li Yin
2711,F·W·茂瑙 F.W. Murnau
2712,鲍勃·福斯 Bob Fosse
2713,巴赫曼·戈巴迪 Bahman Ghobadi
2714,José Luis Cuerda
2715,萨蒂亚吉特·雷伊 Satyajit Ray
2716,伏拉基米尔·米切尔 Vladimír Michálek
2717,小栗康平
2718,多罗塔·肯杰扎夫斯卡 Dorota Kedzierzawska
2719,Fernando E. Solanas
2720,马丁·麦克唐纳 Martin McDonagh
2721,金秉祐 Byeong-woo Kim
2722,忻钰坤 Yukun Xin
2723,让-马克·瓦雷 Jean-Marc Vallée
2724,李焕庆 Hwan-kyeong Lee
2725,阿斯哈·法哈蒂  Asghar Farhadi
2726,陆川 Chuan Lu
2727,Frank Darabont
2728,黄信尧 Hsin-yao Huang
2729,汤姆·摩尔 Tomm Moore
2730,李杨 Yang Li
2731,Walter Salles
2732,沃尔夫冈·贝克  Wolfgang Becker
2733,雪瑞·霍尔曼 Sherry Horman
2734,弗朗索瓦·特吕弗 Fran?ois Truffaut
2735,西维亚·乔迈 Sylvain Chomet
2736,奥利弗·西斯贝格 Oliver Hirschbiegel
2737,朱丽·泰莫 Julie Taymor
2738,田壮壮 Zhuangzhuang Tian
2739,武内英樹
2740,George Roy Hill
2741,英格玛·伯格曼 Ingmar Bergman
2742,山田洋次 Y?ji Yamada
2743,David Attwood
2744,大卫·里恩 David Lean
2745,Milcho Manchevski
2746,杰斯珀·W·尼尔森 Jesper W. Nielsen
2747,罗杰·梅因伍德 Roger Mainwood
2748,爱丽丝·洛尔瓦彻 Alice Rohrwacher
2749,安德烈·萨金塞夫 Andrey Zvyagintsev
2750,鲁伯特·古尔德 Rupert Goold
2751,猪股隆一 Ry?ichi Inomata
2752,费德里科·费里尼 Federico Fellini
2753,Alê Abreu
2754,尼基塔·米哈尔科夫 Nikita Mikhalkov
2755,原田真人 Masato Harada
2756,伊藤真朱
2757,霍拉蒂乌·马拉埃雷 Horatiu Malaele
2758,佛朗哥·泽菲雷里 Franco Zeffirelli
2759,铃木雅之 Masayuki Suzuki
2760,熊井启 Kei Kumai
2761,John Cameron Mitchell
2762,约瑟夫·萨金特 Joseph Sargent
2763,弗兰克林·斯凡那 Franklin J. Schaffner
2764,让-保罗·勒夏努瓦 Jean-Paul Le Chanois
2765,Carl Theodor Dreyer
2766,Ernst Lubitsch
2767,D·W·格里菲斯 D.W. Griffith
2768,陈国星 Guoxin Chen
2769,谢尔盖·帕拉杰诺夫 Sergei Parajanov
2770,Pavel Chukhraj
2771,拉尔夫·巴克希 Ralph Bakshi
2772,山本映一 Eiichi Yamamoto
2773,"""Damien"
2774,吴念真
2775,马塞尔·卡尔内 Marcel Carné
2776,F.W. Murnau
2777,卡洛斯·绍拉 Carlos Saura
2778,彼得·博格丹诺维奇 Peter Bogdanovich
2779,Giuseppe Tornatore
2780,罗启锐 Alex Law
2781,莫腾·泰杜姆 Morten Tyldum
2782,保罗·格诺维瑟 Paolo Genovese
2783,理查德·柯蒂斯 Richard Curtis
2784,肯尼斯·罗纳根 Kenneth Lonergan
2785,斯蒂芬·卓博斯基 Stephen Chbosky
2786,乔·赖特 Joe Wright
2787,西恩·潘 Sean Penn
2788,彼得·维纳 Peter Werner
2789,岩井俊二 Shunji Iwai
2790,菲利普·穆伊尔 Philippe Muyl
2791,文森特·帕兰德 Vincent Paronnaud
2792,马俪文 Liwen Ma
2793,Milos Forman
2794,Jonathan Demme
2795,Rolf Schübel
2796,特奥多尔·梅尔菲 Theodore Melfi
2797,Frank Marshall
2798,Orson Welles
2799,Woody Allen
2800,蒋雯丽
2801,西德尼·吕美特 Sidney Lumet
2802,马丁·赞里维特 Martin Zandvliet
2803,瓦里丝·侯赛因 Waris Hussein
2804,亚历山大·佩恩 Alexander Payne
2805,伍思薇 Alice Wu
2806,John G. Avildsen
2807,蜷川幸雄 Yukio Ninagawa
2808,弗兰迪-M.米偌 Fredi M. Murer
2809,松冈锭司 Joji Matsuoka
2810,费穆 Fei Mu
2811,吕克·雅克 Luc Jacquet
2812,黄健中 Jian-zhong Huang
2813,Danis Tanovic
2814,大卫·休·琼斯 David Hugh Jones
2815,星护 Mamoru Hoshi
2816,Sergei M. Eisenstein
2817,Radu Mihaileanu
2818,菲利普·马丁 Philip Martin
2819,Joseph L. Mankiewicz
2820,拉凯什·奥姆普拉卡西·梅赫拉 Rakeysh Omprakash Mehra
2821,米歇尔·欧斯洛 Michel Ocelot
2822,Niall MacCormick
2823,阿巴斯·基亚罗斯塔米 Abbas Kiarostami
2824,埃里克·瓦力 Eric Valli
2825,菲利普·斯托茨 Philipp St?lzl
2826,吉姆·贾木许 Jim Jarmusch
2827,斯坦尼斯拉夫·罗斯托茨基 Stanislav Rostotsky
2828,让-吕克·戈达尔 Jean-Luc Godard
2829,山田洋次
2830,堤幸彦 Yukihiko Tsutsumi
2831,Doris D?rrie
2832,Nadia Tass
2833,Ignacio Ferreras
2834,堤幸彥
2835,石挥 Hui Shi
2836,森田芳光 Yoshimitsu Morita
2837,郑君里 Junli Zheng
2838,Víctor Erice
2839,Luis Bu?uel
2840,爱德嘉·莱兹 Edgar Reitz
2841,木下惠介
2842,桑杰·里拉·布汗萨里 Sanjay Leela Bhansali
2843,John Duigan
2844,万籁鸣 Laiming Wan
2845,Bille August
2846,Yves Robert
2847,金子文紀
2848,Chantal Akerman
2849,丹尼·鲍尔 Danny Boyle
2850,乔·怀特 Joe Wright
2851,理查德·沙因克曼 Richard Schenkman
2852,金永卓 Young-Tak Kim
2853,袁建滔 Toe Yuen
2854,王竞 Jing Wang
2855,矢口史靖 Shinobu Yaguchi
2856,哈罗德·雷米斯 Harold Ramis
2857,弗朗索瓦·欧容 Fran?ois Ozon
2858,恩斯特·马利斯卡 Ernst Marischka
2859,Tom Ford
2860,权炯辰 Hyeong-jin Kwon
2861,西德尼·波拉克 Sydney Pollack
2862,克里斯·哥伦布 Chris Columbus
2863,迈克尔·哈内克 Michael Haneke
2864,关锦鹏 Stanley Kwan
2865,石井裕也 Y?ya Ishii
2866,康大奎
2867,罗伯特·本顿 Robert Benton
2868,罗伯特·马利根 Robert Mulligan
2869,方银振 Eun-jin Bang
2870,Vincent Gallo
2871,Sergio Leone
2872,张杨 Yang Zhang
2873,艾米利奥·艾斯特维兹 Emilio Estevez
2874,Frank Pierson
2875,李沧东 Chang-dong Lee
2876,Jean-Jacques Annaud
2877,Jeremiah S. Chechik
2878,戚健 Jian Qi
2879,西河克己 Katsumi Nishikawa
2880,马丁·波渥斯 Martin Provost
2881,雷米·贝占松 Rémi Bezan?on
2882,袁牧之 Mu-jih Yuan
2883,Tim McCanlies
2884,Richard LaGravenese
2885,Andrew Hutton
2886,Lasse Hallstr?m
2887,沟口健二
2888,莉娜·亚达夫 Leena Yadav
2889,陈果
2890,弗拉基米尔·缅绍夫 Vladimir Menshov
2891,吉姆·科尔伯格 Jim Kohlberg
2892,张之亮 Jacob Cheung
2893,汤姆·沙迪亚克 Tom Shadyac
2894,克里斯·克劳斯 Chris Kraus
2895,詹姆斯·斯特朗 James Strong
2896,克里斯蒂安·富尔 Christian Fauré
2897,Jan Troell
2898,Stephen Herek
2899,Alejandro Jodorowsky
2900,Charles Sturridge
2901,乔恩·阿维奈 Jon Avnet
2902,Agnès Varda
2903,陈玉勋 Yu-Hsun Chen
2904,Gillo Pontecorvo
2905,Ken Loach
2906,Shona Auerbach
2907,克里斯蒂安·卡西雍 Christian Carion
2908,迪帕·梅塔 Deepa Mehta
2909,René Clément
2910,刘成烨
2911,巴克迪亚·库唐纳扎洛夫 Bakhtyar Khudojnazarov
2912,布兰特﹒席尔兹 Brent Shields
2913,马赛·皮耶普莱兹卡 Maciej Pieprzyca
2914,Alan Johnson
2915,Tom Stoppard
2916,Nikita Mikhalkov
2917,伊斯特凡·萨博 István Szabó
2918,新藤兼人
2919,张猛 Meng Zhang
2920,米歇尔·冈瑞 Michel Gondry
2921,崔洋一 Yoichi Sai
2922,约翰·李·汉考克 John Lee Hancock
2923,亚当·麦凯 Adam McKay
2924,内田贤治 Kenji Uchida
2925,迈克尔·哈扎纳维希乌斯 Michel Hazanavicius
2926,张婉婷 Mabel Cheung
2927,加斯顿·杜帕拉特 Gastón Duprat
2928,罗伯特·雷德福 Robert Redford
2929,卡兰·乔汗 Karan Johar
2930,Todd Haynes
2931,约翰·古勒米 John Guillermin
2932,Umesh Shukla
2933,艾里克·拉缇戈 Eric Lartigau
2934,沃尔特·塞勒斯 Walter Salles
2935,曲江涛 Jiangtao Qu
2936,荻上直子 Naoko Ogigami
2937,Ernst Marischka
2938,王颖 Wayne Wang
2939,尤里·贝科夫 Yuri Bykov
2940,塞缪尔·本谢区特 Samuel Benchetrit
2941,Gary Ross
2942,诺亚·鲍姆巴赫 Noah Baumbach
2943,土井裕泰 Nobuhiro Doi
2944,托马斯·卡特 Thomas Carter
2945,迈克尔·西米诺 Michael Cimino
2946,斯蒂芬·弗雷斯 Stephen Frears
2947,法提赫·阿金 Fatih Akin
2948,允佳恩 Ga-eun Yoon
2949,克劳德·巴拉斯 Claude Barras
2950,潘礼平 Liping Pan
2951,方刚亮 Gangliang Fang
2952,Dennis Hopper
2953,马可·伯格 Marco Berger
2954,沃尔特·朗 Walter Lang
2955,Marc Brummund
2956,岸善幸 Yoshiyuki Kishi
2957,桥口亮辅
2958,阿格涅丝卡·霍兰 Agnieszka Holland
2959,蔡楚生 Chusheng Cai
2960,Jean-Luc Godard
2961,Kim Rossi Stuart
2962,Jaco van Dormael
2963,理查德·阿滕伯勒 Richard Attenborough
2964,约翰·斯特奇斯 John Sturges
2965,Claude Lelouch
2966,姜秀琼 Hsiu-Chiung Chiang
2967,Jean Renoir
2968,Derek Jarman
2969,萨萨·乌鲁沙泽 Zaza Urushadze
2970,Howard Zieff
2971,让·雷诺阿 Jean Renoir
2972,山田茜 Akane Yamada
2973,扬·斯维拉克 Jan Sverák
2974,陈坤厚 Kun Hao Chen
2975,Eric Rohmer
2976,Ernesto Daranas
2977,罗伯特·斯文克 Robert Schwentke
2978,Vincente Minnelli
2979,Robert Bresson
2980,Jannik Hastrup
2981,拉兹·卡普尔 Raj Kapoor
2982,Sally Potter
2983,Yasemin Samdereli
2984,依莱姆·克里莫夫 Elem Klimov
2985,安德烈斯·伍德 Andrés Wood
2986,菲利普·里奥雷 Philippe Lioret
2987,Wim Wenders
2988,Andrey Kravchuk
2989,普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn
2990,周申 Shen Zhou
2991,汤姆·霍珀 Tom Hooper
2992,新海诚 Makoto Shinkai
2993,易智言 Chih-yen Yee
2994,楚克?萨克瑞科 Chukiat Sakveerakul
2995,约翰·卡尼 John Carney
2996,文晏 Vivian Qu
2997,科斯汀·谢里丹 Kirsten Sheridan
2998,奥利维耶·阿萨亚斯 Olivier Assayas
2999,阿布戴·柯西胥 Abdel Kechiche
3000,Anand Tucker
3001,武正晴 Masaharu Take
3002,弗兰克·威利 Frank Whaley
3003,贾樟柯 Zhangke Jia
3004,胡安·何塞·坎帕内利亚 Juan José Campanella
3005,陈冲 Joan Chen
3006,瑞恩·墨菲 Ryan Murphy
3007,李海俊 Hae-jun Lee
3008,陈朱煌 Chu Huang Chen
3009,朴银炯 Eun-Hyung Park
3010,罗丝·博斯 Rose Bosch
3011,戴立忍 Leon Dai
3012,Nishikant Kamat
3013,伊利亚·卡赞 Elia Kazan
3014,罗宾·坎皮略 Robin Campillo
3015,尹钟彬 Jong-bin Yoon
3016,闵奎东 Kyu-Dong Min
3017,伍迪·艾伦 Woody Allen
3018,苏珊娜·比尔 Susanne Bier
3019,弗朗西斯·李 Francis Lee
3020,马修·沃楚斯 Matthew Warchus
3021,谢飞 Fei Xie
3022,丹泽尔·华盛顿 Denzel Washington
3023,成岛出 Izuru Narushima
3024,戴维·汉德 David Hand
3025,妮琪·卡罗 Niki Caro
3026,高里·辛蒂 Gauri Shinde
3027,David Lean
3028,约翰·施莱辛格 John Schlesinger
3029,卢克·迪昂 Luc Dionne
3030,诺拉·托梅 Nora Twomey
3031,Stephan Komandarev
3032,竹中直人
3033,Samuel Benchetrit
3034,伊利·曼佐 Jirí Menzel
3035,艾伦·J·帕库拉 Alan J. Pakula
3036,科里夫·斯丹德斯 Kriv Stenders
3037,Julio Medem
3038,Jean-Pierre Améris
3039,虞戡平 Kan Ping Yu
3040,犬童一心 Isshin Inudou
3041,埃里克·侯麦 Eric Rohmer
3042,安拉格·巴苏 Anurag Basu
3043,亚德里安·谢尔高德 Adrian Shergold
3044,Tony Bui
3045,理查德·J.刘易斯 Richard J. Lewis
3046,Hettie MacDonald
3047,George Cukor
3048,周防正行
3049,Leo McCarey
3050,降旗康男
3051,梁智强 Jack Neo
3052,哈维尔·弗恩特斯-莱昂 Javier Fuentes-León
3053,文森特·贾洪 Vincent Garenq
3054,Fatih Akin
3055,Abbas Kiarostami
3056,亚历山卓·古兹曼·阿尔瓦雷斯 Alejandro Guzmán Alvarez
3057,斯蒂芬·埃利奥特 Stephan Elliott
3058,张国荣 Leslie Cheung
3059,潘妮·马歇尔 Penny Marshall
3060,仓内均
3061,努里·比格·锡兰 Nuri Bilge Ceylan
3062,Aki Kaurism?ki
3063,克洛德·苏台 Claude Sautet
3064,Hal Ashby
3065,舒琪
3066,Richard Laxton
3067,海法·曼苏尔 Haifaa Al-Mansour
3068,Roland Joffé
3069,罗内特·艾尔卡贝兹 Ronit Elkabetz
3070,黄蜀芹 Shuqin Huang
3071,让-皮埃尔·达内 Jean-Pierre Dardenne
3072,Isabel Coixet
3073,宗萨蒋扬钦哲诺布 Khyentse Norbu
3074,敕使河原宏 Hiroshi Teshigahara
3075,吴天明 Tian-Ming Wu
3076,Anna Melikyan
3077,Elia Kazan
3078,Rouben Mamoulian
3079,安成昆
3080,罗伯托·罗西里尼 Roberto Rossellini
3081,Claude Berri
3082,Roy Ward Baker
3083,Paul Wilmshurst
3084,Jean Delannoy
3085,青山真治
3086,阿迪提亚·乔普拉 Aditya Chopra
3087,沟口健二 Kenji Mizoguchi
3088,安振宇
3089,纳塔吾·彭皮里亚 Nattawut Poonpiriya
3090,乔纳森·戴顿 Jonathan Dayton
3091,Julian Jarrold
3092,Jerry Zucker
3093,托德·海因斯 Todd Haynes
3094,詹姆斯·马什 James Marsh
3095,杨雅喆 Ya-che Yang
3096,约翰·卡兰 John Curran
3097,马克·韦布 Marc Webb
3098,亨利·塞利克 Henry Selick
3099,张荣吉 Rong-ji Chang
3100,保罗·索伦蒂诺 Paolo Sorrentino
3101,雅克·范·多梅尔 Jaco Van Dormael
3102,贝尼特·米勒 Bennett Miller
3103,梅峰 Feng Mei
3104,大森立嗣 Tatsushi Ohmori
3105,Spike Jonze
3106,Paul Thomas Anderson
3107,阿加多·蒙特沃德 Alejandro Gomez Monteverde
3108,"""Tommy"
3109,米娅·汉森-洛夫 Mia Hansen-L?ve
3110,Hamilton Luske
3111,约翰·克劳利 John Crowley
3112,李沧东 (Chang-dong Lee)
3113,克里斯蒂安·蒙吉 Cristian Mungiu
3114,丹尼尔·里贝罗 Daniel Ribeiro
3115,Bruce Beresford
3116,肯·洛奇 Ken Loach
3117,吉勒斯·米莫尼 Gilles Mimouni
3118,行定勋 Isao Yukisada
3119,安杰依·瓦依达 Andrzej Wajda
3120,佛朗索瓦·吉拉德 Fran?ois Girard
3121,菲利浦·克洛代尔 Philippe Claudel
3122,安藤桃子 Momoko And?
3123,约翰·休斯 John Hughes
3124,威廉姆·H·梅西 William H. Macy
3125,肖恩·麦克纳马拉 Sean McNamara
3126,郑胤澈 Yoon-chul Jeong
3127,李在容 Je-yong Lee
3128,西浦正记  Masaki Nishimura
3129,珍妮弗·福克斯 Jennifer Fox
3130,周防正行 Masayuki Suo
3131,尼古拉·瓦尼埃 Nicolas Vanier
3132,窪田崇
3133,岑范 Fan Cen
3134,Duncan Tucker
3135,降旗康男 Yasuo Furuhata
3136,阿伦·雷乃 Alain Resnais
3137,斯科特·迈克吉 Scott McGehee
3138,贝拉·塔尔 Béla Tarr
3139,克里斯·韦兹 Chris Weitz
3140,劳伦斯·奥利弗 Laurence Olivier
3141,犬童一心
3142,达格·卡利 Dagur Kári
3143,齐德·多尔里 Ziad Doueiri
3144,Nicholas Hytner
3145,鲁卡斯·穆迪森 Lukas Moodysson
3146,Philippe Lioret
3147,Andreas Ohman
3148,S?nke Wortmann
3149,郑大圣 Dasheng Zheng
3150,阿尔福雷多·B·格莱温纳 Alfredo B. Crevenna
3151,石井克人
3152,Caroline Link
3153,林泰亨
3154,市川昆 Kon Ichikawa
3155,罗伯托·柏林厄 Roberto Berliner
3156,Tova Magnusson-Norling
3157,泷本智行 Tomoyuki Takimoto
3158,安·海切 Anne Heche
3159,Sylvie Verheyde
3160,Otto Preminger
3161,Jean-Claude Brisseau
3162,Roy Andersson
3163,加布里埃尔·阿克谢 Gabriel Axel
3164,Andrew Beall
3165,严浩 Ho Yim
3166,长谷井宏纪 Kohki Hasei
3167,Sydney Pollack
3168,Jean-Daniel Verhaeghe
3169,小津安二郎
3170,绪方明
3171,朴建龙
3172,Jirí Menzel
3173,约翰·哈拉斯 John Halas
3174,Vera Chytilová
3175,Alain Corneau
3176,大卫·杜楚尼 David Duchovny
3177,William Wyler
3178,理查德·布鲁克斯 Richard Brooks
3179,Mike Leigh
3180,雅克·杜瓦隆 Jacques Doillon
3181,丁荫楠 Yinnan Ding
3182,Mikael H?fstr?m
3183,张暖忻 Nuanxin Zhang
3184,Kai Stanicke
3185,马克·埃文斯 Marc Evans
3186,堤幸彦
3187,查尔斯·丹斯 Charles Dance
3188,Ilmar Raag
3189,克里斯丁·杜瓦 Christian Duguay
3190,Enrique Fernández
3191,"""王童"
3192,九把刀 Giddens
3193,郑芬芬 Fenfen Cheng
3194,伍仕贤 Dayyan Eng
3195,布莱克·爱德华兹 Blake Edwards
3196,理查德·拉·格拉文斯 Richard LaGravenese
3197,Gabriele Muccino
3198,Peter Levin
3199,顾长卫 Changwei Gu
3200,蜷川实花 Mika Ninagawa
3201,阿方索·戈麦斯-雷洪 Alfonso Gomez-Rejon
3202,望月智充 Tomomi Mochizuki
3203,菲利普·考夫曼 Philip Kaufman
3204,林爱华 Oi Wah Lam
3205,佐佐部清 Kiyoshi Sasabe
3206,1325568
3207,冲勇启之 Hiroyuki Okiura
3208,奥黛丽·威尔斯 Audrey Wells
3209,冯小宁 Feng Xiaoning
3210,李章焄 Jang-Hoon Lee
3211,Kimberly Peirce
3212,Lee Daniels
3213,P·J·霍根 P.J. Hogan
3214,塔伊加·维迪提 Taika Waititi
3215,Jean-Jacques Beineix
3216,莱奥·卡拉克斯 Leos Carax
