movie_id,genre_id
1426,14
1432,14
1433,14
1434,14
1444,14
1446,14
1447,14
1471,14
1477,14
1490,14
1494,14
1511,14
1518,14
1519,14
1525,14
1529,14
1546,14
1559,14
1560,14
1561,14
1584,14
16,15
46,15
68,15
141,15
151,15
172,15
197,15
203,15
228,15
249,15
302,15
366,15
369,15
467,15
469,15
505,15
517,15
527,15
558,15
586,15
611,15
613,15
635,15
668,15
697,15
783,15
803,15
825,15
826,15
852,15
860,15
924,15
946,15
951,15
992,15
1025,15
1039,15
1078,15
1082,15
1083,15
1099,15
1125,15
1128,15
1155,15
1173,15
1197,15
1212,15
1223,15
1227,15
1272,15
1276,15
1295,15
1365,15
1374,15
1421,15
1473,15
1484,15
1496,15
1498,15
1523,15
1548,15
17,16
19,16
45,16
46,16
56,16
84,16
123,16
126,16
143,16
174,16
188,16
204,16
206,16
217,16
219,16
223,16
238,16
253,16
258,16
261,16
277,16
282,16
287,16
303,16
325,16
329,16
335,16
337,16
339,16
340,16
345,16
360,16
364,16
381,16
384,16
391,16
406,16
494,16
512,16
514,16
530,16
537,16
538,16
550,16
626,16
649,16
662,16
689,16
702,16
740,16
757,16
777,16
787,16
790,16
806,16
833,16
838,16
864,16
872,16
877,16
911,16
913,16
931,16
959,16
966,16
995,16
1000,16
1017,16
1100,16
1109,16
1110,16
1127,16
1129,16
1130,16
1139,16
1143,16
1153,16
1154,16
1160,16
1165,16
1211,16
1226,16
1228,16
1235,16
1257,16
1278,16
1282,16
1286,16
1294,16
1307,16
1313,16
1363,16
1369,16
1371,16
1387,16
1389,16
1402,16
1414,16
1418,16
1445,16
1466,16
1478,16
1486,16
1571,16
1578,16
1581,16
1587,16
23,17
63,17
155,17
178,17
399,17
414,17
779,17
885,17
1013,17
1019,17
1042,17
1172,17
1176,17
1291,17
1298,17
1418,17
1481,17
1541,17
1567,17
44,18
100,18
110,18
225,18
227,18
347,18
357,18
383,18
437,18
454,18
503,18
513,18
519,18
534,18
540,18
654,18
670,18
676,18
801,18
826,18
840,18
919,18
1070,18
1125,18
1200,18
1222,18
1337,18
1375,18
1382,18
1412,18
1441,18
48,19
58,19
108,19
126,19
185,19
196,19
253,19
287,19
325,19
399,19
418,19
447,19
512,19
579,19
721,19
728,19
821,19
833,19
874,19
903,19
931,19
959,19
1000,19
1009,19
1040,19
1129,19
1153,19
1226,19
1278,19
1294,19
1337,19
1418,19
1425,19
1441,19
1445,19
1462,19
1474,19
1478,19
1486,19
1530,19
1551,19
1575,19
1578,19
1581,19
1587,19
1588,19
72,20
95,20
144,20
174,20
381,20
433,20
530,20
623,20
645,20
701,20
748,20
767,20
777,20
887,20
1260,20
1294,20
1315,20
1383,20
1390,20
1404,20
1469,20
1530,20
1554,20
1577,20
1579,20
79,21
84,21
96,21
123,21
158,21
188,21
223,21
238,21
258,21
261,21
269,21
272,21
282,21
303,21
305,21
332,21
339,21
340,21
345,21
360,21
406,21
416,21
424,21
429,21
460,21
514,21
538,21
566,21
573,21
581,21
620,21
626,21
630,21
648,21
649,21
675,21
696,21
702,21
704,21
707,21
740,21
757,21
787,21
790,21
846,21
864,21
877,21
911,21
913,21
924,21
995,21
1040,21
1071,21
1078,21
1100,21
1110,21
1131,21
1160,21
1187,21
1211,21
1216,21
1218,21
1235,21
1257,21
1258,21
1279,21
1307,21
1369,21
1387,21
1418,21
1437,21
1444,21
1445,21
1454,21
1466,21
1472,21
1486,21
1516,21
1534,21
1535,21
1571,21
1578,21
1587,21
84,22
201,22
206,22
248,22
255,22
372,22
468,22
657,22
770,22
903,22
948,22
982,22
1069,22
1079,22
1136,22
1297,22
1396,22
1402,22
1415,22
1442,22
1480,22
1528,22
1552,22
1583,22
131,23
183,23
185,23
337,23
354,23
587,23
666,23
677,23
707,23
925,23
968,23
1031,23
1041,23
1224,23
1334,23
1379,23
1434,23
132,24
215,24
224,24
327,24
329,24
382,24
463,24
537,24
553,24
625,24
665,24
812,24
861,24
908,24
1052,24
1210,24
1316,24
1366,24
1494,24
137,25
796,25
831,25
876,25
1217,25
203,26
1014,26
279,27
880,27
532,28
653,28
1123,28
1350,28
