date_time,movie_id,box_office,attendees
2024-12-19,1422,0.74,214
2024-12-19,577,0.71,226
2024-12-19,337,0.64,144
2024-12-19,1113,0.63,180
2024-12-19,37,0.57,144
2024-12-19,882,0.51,171
2024-12-19,137,0.5,168
2024-12-19,1004,0.49,114
2024-12-19,984,0.46,91
2024-12-19,209,0.43,144
2024-12-19,1372,0.42,133
2024-12-19,134,0.42,133
2024-12-19,1403,0.41,129
2024-12-19,327,0.4,100
2024-12-19,1413,0.39,112
2024-12-19,1146,0.38,56
2024-12-19,623,0.38,110
2024-12-19,51,0.33,87
2024-12-19,1527,0.32,74
2024-12-19,1002,0.31,77
2024-12-19,120,0.28,93
2024-12-19,682,0.28,67
2024-12-19,1187,0.27,139
2024-12-19,1512,0.27,91
2024-12-19,1557,0.26,89
2024-12-19,668,0.26,27
2024-12-19,1466,0.26,105
2024-12-19,1124,0.26,92
2024-12-19,1217,0.23,77
2024-12-19,612,0.22,60
2024-12-19,480,0.21,53
2024-12-19,1473,0.19,64
2024-12-19,747,0.19,56
2024-12-19,369,0.19,63
2024-12-19,604,0.18,66
2024-12-19,1228,0.17,43
2024-12-19,1540,0.16,42
2024-12-19,16,0.14,42
2024-12-19,222,0.14,38
2024-12-19,499,0.1,25
2024-12-19,1249,0.09,33
2024-12-19,15,0.09,24
2024-12-19,808,0.09,45
2024-12-19,34,0.08,24
2024-12-19,251,0.08,22
2024-12-19,1566,0.08,24
2024-12-19,843,0.06,26
2024-12-19,1407,0.05,13
2024-12-19,1170,0.05,15
2024-12-19,1271,0.05,28
2024-12-19,529,0.05,28
2024-12-19,1194,0.05,12
2024-12-19,1125,0.04,17
2024-12-19,660,0.04,15
2024-12-19,241,0.03,9
2024-12-19,276,0.03,8
2024-12-19,333,0.03,6
2024-12-19,527,0.03,10
2024-12-19,854,0.02,5
2024-12-19,1168,0.01,5
2024-12-19,1135,0.01,6
2024-12-19,890,0.01,6
2024-12-19,1096,0.01,4
2024-12-19,440,0.01,3
2024-12-19,306,0.0,4
2024-12-19,1012,0.0,3
2024-12-19,59,0.0,2
2024-12-19,48,0.0,2
2024-12-19,410,0.0,2
2024-12-19,47,0.0,0
2024-12-19,1193,0.0,1
2024-12-19,1455,0.0,2
2024-12-19,1074,0.0,1
2024-12-19,910,0.0,1
2024-12-19,302,0.0,1
2024-12-19,89,0.0,0
2024-12-19,1057,0.0,0
2024-12-19,1136,0.0,0
2024-12-19,1306,0.0,0
2024-12-19,969,0.0,0
2024-12-19,1078,0.0,0
2024-12-19,1389,0.0,0
2024-12-19,1339,0.0,0
2024-12-19,1235,0.0,0
2024-12-19,1017,0.0,0
2024-12-19,704,0.0,0
2024-12-19,982,0.0,0
2024-12-19,102,0.0,0
2024-12-19,899,0.0,0
2024-12-19,806,0.0,0
2024-12-19,97,0.0,0
2024-12-19,642,0.0,0
2024-12-19,845,0.0,0
2024-12-19,1212,0.0,0
2024-12-19,872,0.0,0
2024-12-19,966,0.0,0
2024-12-19,42,0.0,0
2024-12-19,190,0.0,0
2024-12-19,62,0.0,0
2024-12-19,311,0.0,0
2024-12-19,357,0.0,0
2024-12-19,1496,0.0,0
2024-12-19,1106,0.0,0
2024-12-19,36,0.0,0
2024-12-19,129,0.0,0
2024-12-19,1311,0.0,0
2024-12-19,1276,0.0,0
2024-12-19,1119,0.0,0
2024-12-19,226,0.0,0
2024-12-19,257,0.0,0
2024-12-19,1229,0.0,0
2024-12-19,1314,0.0,0
2024-12-19,743,0.0,0
2024-12-19,1086,0.0,0
2024-12-19,1447,0.0,0
2024-12-19,58,0.0,0
2024-12-19,368,0.0,0
2024-12-19,1183,0.0,0
2024-12-19,903,0.0,0
2024-12-19,308,0.0,0
2024-12-19,1189,0.0,0
2024-12-19,1508,0.0,0
2024-12-19,805,0.0,0
2024-12-19,994,0.0,0
2024-12-19,1334,0.0,0
2024-12-19,246,0.0,0
2024-12-19,124,0.0,0
2024-12-19,365,0.0,0
2024-12-19,703,0.0,0
2024-12-19,633,0.0,0
2024-12-19,1279,0.0,0
2024-12-19,615,0.0,0
2024-12-19,427,0.0,0
2024-12-19,1325,0.0,0
2024-12-19,794,0.0,0
2024-12-19,1405,0.0,0
2024-12-19,641,0.0,0
2024-12-19,962,0.0,0
2024-12-19,5,0.0,0
2024-12-19,868,0.0,0
2024-12-19,516,0.0,0
2024-12-19,939,0.0,0
2024-12-19,591,0.0,0
2024-12-19,1049,0.0,0
2024-12-20,1019,2799.92,652075
2024-12-20,407,1059.97,265280
2024-12-20,1224,1035.22,259026
2024-12-20,606,761.75,199740
2024-12-20,1220,633.59,152432
2024-12-20,678,223.7,60411
2024-12-20,1050,93.17,22563
2024-12-20,1252,82.54,23550
2024-12-20,271,50.89,13231
2024-12-20,968,41.12,10269
2024-12-20,1544,37.78,12236
2024-12-20,79,35.55,9055
2024-12-20,231,29.42,7621
2024-12-20,1319,25.44,6231
2024-12-20,340,23.71,6279
2024-12-20,644,21.12,5294
2024-12-20,17,20.38,4531
2024-12-20,1015,19.55,5182
2024-12-20,1001,19.22,5628
2024-12-20,105,17.94,5184
2024-12-20,388,11.5,2300
2024-12-20,1434,10.42,2169
2024-12-20,1482,8.55,2264
2024-12-20,978,7.37,2280
2024-12-20,742,7.36,2163
2024-12-20,204,6.79,1404
2024-12-20,914,6.11,1336
2024-12-20,1138,5.78,1688
2024-12-20,179,5.7,1644
2024-12-20,879,5.42,934
2024-12-20,568,4.25,918
2024-12-20,824,3.67,974
2024-12-20,598,3.1,517
2024-12-20,1182,3.0,1030
2024-12-20,429,2.57,680
2024-12-20,187,2.32,582
2024-12-20,744,2.21,603
2024-12-20,1187,2.15,1074
2024-12-20,637,2.11,635
2024-12-20,1291,2.07,479
2024-12-20,844,1.64,666
2024-12-20,885,1.5,289
2024-12-20,623,1.5,500
2024-12-20,502,1.42,398
2024-12-20,468,1.41,343
2024-12-20,1557,1.38,455
2024-12-20,175,1.36,456
2024-12-20,155,1.32,397
2024-12-20,755,1.22,280
2024-12-20,1113,0.99,282
2024-12-20,327,0.92,232
2024-12-20,209,0.85,285
2024-12-20,652,0.83,193
2024-12-20,577,0.79,271
2024-12-20,882,0.78,261
2024-12-20,1021,0.78,168
2024-12-20,390,0.76,219
2024-12-20,1174,0.74,272
2024-12-20,420,0.68,332
2024-12-20,295,0.61,184
2024-12-20,134,0.61,143
2024-12-20,1422,0.55,162
2024-12-20,1121,0.53,176
2024-12-20,541,0.51,149
2024-12-20,1403,0.5,164
2024-12-20,966,0.48,111
2024-12-20,900,0.47,233
2024-12-20,843,0.42,144
2024-12-20,612,0.41,128
2024-12-20,1372,0.4,133
2024-12-20,1004,0.34,88
2024-12-20,37,0.34,89
2024-12-20,1555,0.32,74
2024-12-20,1448,0.31,90
2024-12-20,369,0.29,95
2024-12-20,137,0.27,92
2024-12-20,1217,0.26,87
2024-12-20,1473,0.26,87
2024-12-20,51,0.25,72
2024-12-20,291,0.25,90
2024-12-20,337,0.22,49
2024-12-20,1399,0.22,90
2024-12-20,120,0.22,68
2024-12-20,1125,0.21,62
2024-12-20,1566,0.21,52
2024-12-20,480,0.19,48
2024-12-20,604,0.19,51
2024-12-20,984,0.19,48
2024-12-20,808,0.18,90
2024-12-20,1413,0.16,48
2024-12-20,682,0.16,37
2024-12-20,1235,0.15,61
2024-12-20,783,0.15,50
2024-12-20,222,0.13,31
2024-12-20,1228,0.12,30
2024-12-20,822,0.11,35
2024-12-20,34,0.11,28
2024-12-20,1002,0.1,26
2024-12-20,186,0.1,30
2024-12-20,1512,0.1,32
2024-12-20,1339,0.09,15
2024-12-20,890,0.08,31
2024-12-20,779,0.08,19
2024-12-20,747,0.07,23
2024-12-20,1543,0.07,30
2024-12-20,806,0.07,21
2024-12-20,499,0.07,19
2024-12-20,354,0.06,20
2024-12-20,668,0.06,7
2024-12-20,1527,0.06,11
2024-12-20,1124,0.05,22
2024-12-20,1540,0.04,11
2024-12-20,1170,0.04,9
2024-12-20,1334,0.04,17
2024-12-20,251,0.03,9
2024-12-20,1407,0.03,11
2024-12-20,1074,0.03,14
2024-12-20,516,0.03,6
2024-12-20,333,0.03,6
2024-12-20,440,0.03,9
2024-12-20,845,0.02,5
2024-12-20,1306,0.02,7
2024-12-20,854,0.02,7
2024-12-20,1120,0.02,7
2024-12-20,703,0.01,8
2024-12-20,1447,0.01,170
2024-12-20,276,0.01,3
2024-12-20,15,0.01,4
2024-12-20,30,0.01,4
2024-12-20,1168,0.01,2
2024-12-20,1212,0.0,3
2024-12-20,1308,0.0,3
2024-12-20,59,0.0,3
2024-12-20,1496,0.0,1
2024-12-20,410,0.0,2
2024-12-20,47,0.0,0
2024-12-20,1193,0.0,2
2024-12-20,1455,0.0,2
2024-12-20,660,0.0,1
2024-12-20,1135,0.0,1
2024-12-20,910,0.0,1
2024-12-20,912,0.0,1
2024-12-20,302,0.0,1
2024-12-20,89,0.0,0
2024-12-20,1057,0.0,0
2024-12-20,171,0.0,0
2024-12-20,303,0.0,0
2024-12-20,1136,0.0,0
2024-12-20,969,0.0,0
2024-12-20,78,0.0,0
2024-12-20,447,0.0,0
2024-12-20,1389,0.0,0
2024-12-20,1379,0.0,0
2024-12-20,1043,0.0,0
2024-12-20,1017,0.0,0
2024-12-20,704,0.0,0
2024-12-20,241,0.0,0
2024-12-20,982,0.0,0
2024-12-20,102,0.0,0
2024-12-20,1249,0.0,0
2024-12-20,97,0.0,0
2024-12-20,1016,0.0,0
2024-12-20,872,0.0,0
2024-12-20,925,0.0,0
2024-12-20,62,0.0,0
2024-12-20,311,0.0,0
2024-12-20,357,0.0,0
2024-12-20,36,0.0,0
2024-12-20,129,0.0,0
2024-12-20,796,0.0,0
2024-12-20,1162,0.0,0
2024-12-20,50,0.0,0
2024-12-20,1119,0.0,0
2024-12-20,226,0.0,0
2024-12-20,257,0.0,0
2024-12-20,1229,0.0,0
2024-12-20,1259,0.0,0
2024-12-20,1012,0.0,0
2024-12-20,313,0.0,0
2024-12-20,1086,0.0,0
2024-12-20,58,0.0,0
2024-12-20,368,0.0,0
2024-12-20,802,0.0,0
2024-12-20,903,0.0,0
2024-12-20,418,0.0,0
2024-12-20,1189,0.0,0
2024-12-20,1365,0.0,0
2024-12-20,1508,0.0,0
2024-12-20,805,0.0,0
2024-12-20,994,0.0,0
2024-12-20,124,0.0,0
2024-12-20,633,0.0,0
2024-12-20,788,0.0,0
2024-12-20,615,0.0,0
2024-12-20,427,0.0,0
2024-12-20,1146,0.0,0
2024-12-20,1027,0.0,0
2024-12-20,354,0.0,0
2024-12-20,1405,0.0,0
2024-12-20,306,0.0,0
2024-12-20,641,0.0,0
2024-12-20,962,0.0,0
2024-12-20,979,0.0,0
2024-12-20,1420,0.0,0
2024-12-20,5,0.0,0
2024-12-20,868,0.0,0
2024-12-20,939,0.0,0
2024-12-20,591,0.0,0
2024-12-20,1049,0.0,0
2024-12-21,1224,2612.0,647188
2024-12-21,407,2153.18,533412
2024-12-21,606,1484.64,389155
2024-12-21,1220,1236.32,292288
2024-12-21,1019,861.25,205308
2024-12-21,678,824.76,213757
2024-12-21,968,264.06,67738
2024-12-21,1050,240.19,58492
2024-12-21,1252,127.03,37342
2024-12-21,105,126.74,36244
2024-12-21,271,111.37,28557
2024-12-21,1544,96.59,31057
2024-12-21,1319,32.51,7085
2024-12-21,644,29.37,7337
2024-12-21,1482,27.54,7177
2024-12-21,1001,26.57,7380
2024-12-21,1434,25.49,5202
2024-12-21,231,21.97,5490
2024-12-21,179,15.2,4433
2024-12-21,824,12.66,3131
2024-12-21,204,12.35,2499
2024-12-21,1124,10.82,2185
2024-12-21,1015,10.12,2808
2024-12-21,79,9.86,2592
2024-12-21,328,9.7,2774
2024-12-21,388,9.5,1899
2024-12-21,742,7.68,2213
2024-12-21,978,7.4,2249
2024-12-21,568,6.18,1521
2024-12-21,1138,5.74,1653
2024-12-21,17,5.54,1232
2024-12-21,1291,4.77,1029
2024-12-21,1137,4.6,1118
2024-12-21,577,4.56,1466
2024-12-21,340,4.47,1220
2024-12-21,1182,4.43,1494
2024-12-21,914,4.2,885
2024-12-21,652,3.85,881
2024-12-21,744,3.82,1027
2024-12-21,187,3.8,951
2024-12-21,502,3.55,987
2024-12-21,885,3.32,548
2024-12-21,175,2.88,961
2024-12-21,637,2.66,746
2024-12-21,755,2.41,567
2024-12-21,468,2.31,553
2024-12-21,1422,2.05,602
2024-12-21,882,1.96,656
2024-12-21,134,1.75,480
2024-12-21,604,1.71,386
2024-12-21,1021,1.66,322
2024-12-21,390,1.3,385
2024-12-21,1004,1.3,291
2024-12-21,222,1.15,316
2024-12-21,480,1.14,280
2024-12-21,1399,0.97,386
2024-12-21,682,0.9,232
2024-12-21,37,0.83,226
2024-12-21,1002,0.79,186
2024-12-21,890,0.68,262
2024-12-21,155,0.65,178
2024-12-21,984,0.58,144
2024-12-21,337,0.58,136
2024-12-21,429,0.57,151
2024-12-21,1125,0.57,174
2024-12-21,282,0.52,209
2024-12-21,843,0.52,160
2024-12-21,1217,0.5,168
2024-12-21,516,0.5,151
2024-12-21,499,0.5,124
2024-12-21,1473,0.48,163
2024-12-21,612,0.48,140
2024-12-21,137,0.47,158
2024-12-21,1121,0.44,152
2024-12-21,912,0.43,119
2024-12-21,1557,0.41,139
2024-12-21,51,0.37,105
2024-12-21,1566,0.36,105
2024-12-21,1496,0.32,110
2024-12-21,186,0.32,92
2024-12-21,541,0.32,84
2024-12-21,1403,0.32,102
2024-12-21,1228,0.29,85
2024-12-21,295,0.29,79
2024-12-21,1555,0.28,75
2024-12-21,1370,0.28,64
2024-12-21,1174,0.28,73
2024-12-21,1512,0.19,64
2024-12-21,59,0.18,55
2024-12-21,369,0.18,62
2024-12-21,779,0.15,43
2024-12-21,1057,0.14,59
2024-12-21,1232,0.14,49
2024-12-21,354,0.14,35
2024-12-21,1170,0.11,27
2024-12-21,822,0.11,34
2024-12-21,1372,0.1,23
2024-12-21,969,0.1,42
2024-12-21,1339,0.1,31
2024-12-21,120,0.09,31
2024-12-21,663,0.08,25
2024-12-21,333,0.08,13
2024-12-21,796,0.08,19
2024-12-21,1212,0.06,18
2024-12-21,1466,0.06,24
2024-12-21,1413,0.05,17
2024-12-21,747,0.05,15
2024-12-21,806,0.05,15
2024-12-21,1187,0.05,25
2024-12-21,251,0.04,12
2024-12-21,34,0.03,11
2024-12-21,276,0.03,8
2024-12-21,97,0.03,0
2024-12-21,1527,0.03,0
2024-12-21,15,0.02,8
2024-12-21,703,0.02,9
2024-12-21,46,0.02,8
2024-12-21,879,0.02,6
2024-12-21,1540,0.02,5
2024-12-21,1051,0.01,6
2024-12-21,1168,0.01,4
2024-12-21,291,0.01,4
2024-12-21,854,0.01,3
2024-12-21,241,0.0,2
2024-12-21,910,0.0,2
2024-12-21,1119,0.0,1
2024-12-21,1193,0.0,2
2024-12-21,1455,0.0,2
2024-12-21,1135,0.0,1
2024-12-21,1249,0.0,1
2024-12-21,1012,0.0,0
2024-12-21,1235,0.0,1
2024-12-21,302,0.0,1
2024-12-21,446,0.0,0
2024-12-21,1407,0.0,0
2024-12-21,94,0.0,0
2024-12-21,668,0.0,0
2024-12-21,1362,0.0,0
2024-12-21,1136,0.0,0
2024-12-21,127,0.0,0
2024-12-21,1041,0.0,0
2024-12-21,481,0.0,0
2024-12-21,1379,0.0,0
2024-12-21,1043,0.0,0
2024-12-21,1017,0.0,0
2024-12-21,524,0.0,0
2024-12-21,704,0.0,0
2024-12-21,982,0.0,0
2024-12-21,1284,0.0,0
2024-12-21,102,0.0,0
2024-12-21,1016,0.0,0
2024-12-21,642,0.0,0
2024-12-21,845,0.0,0
2024-12-21,872,0.0,0
2024-12-21,1093,0.0,0
2024-12-21,925,0.0,0
2024-12-21,1277,0.0,0
2024-12-21,357,0.0,0
2024-12-21,1164,0.0,0
2024-12-21,1113,0.0,0
2024-12-21,1296,0.0,0
2024-12-21,636,0.0,0
2024-12-21,36,0.0,0
2024-12-21,1356,0.0,0
2024-12-21,440,0.0,0
2024-12-21,1162,0.0,0
2024-12-21,312,0.0,0
2024-12-21,226,0.0,0
2024-12-21,270,0.0,0
2024-12-21,257,0.0,0
2024-12-21,634,0.0,0
2024-12-21,1259,0.0,0
2024-12-21,164,0.0,0
2024-12-21,27,0.0,0
2024-12-21,114,0.0,0
2024-12-21,1086,0.0,0
2024-12-21,1521,0.0,0
2024-12-21,30,0.0,0
2024-12-21,368,0.0,0
2024-12-21,392,0.0,0
2024-12-21,1189,0.0,0
2024-12-21,1365,0.0,0
2024-12-21,1508,0.0,0
2024-12-21,805,0.0,0
2024-12-21,994,0.0,0
2024-12-21,1573,0.0,0
2024-12-21,1334,0.0,0
2024-12-21,408,0.0,0
2024-12-21,246,0.0,0
2024-12-21,603,0.0,0
2024-12-21,365,0.0,0
2024-12-21,633,0.0,0
2024-12-21,1075,0.0,0
2024-12-21,788,0.0,0
2024-12-21,615,0.0,0
2024-12-21,974,0.0,0
2024-12-21,427,0.0,0
2024-12-21,1146,0.0,0
2024-12-21,1456,0.0,0
2024-12-21,1308,0.0,0
2024-12-21,209,0.0,0
2024-12-21,354,0.0,0
2024-12-21,828,0.0,0
2024-12-21,757,0.0,0
2024-12-21,498,0.0,0
2024-12-21,1325,0.0,0
2024-12-21,623,0.0,0
2024-12-21,306,0.0,0
2024-12-21,641,0.0,0
2024-12-21,962,0.0,0
2024-12-21,1420,0.0,0
2024-12-21,5,0.0,0
2024-12-21,868,0.0,0
2024-12-21,1049,0.0,0
2024-12-22,1224,2012.2,496083
2024-12-22,407,1830.01,452020
2024-12-22,606,1352.44,352199
2024-12-22,1220,1001.95,238282
2024-12-22,678,677.15,176711
2024-12-22,1019,407.01,95768
2024-12-22,968,280.04,70896
2024-12-22,1050,273.52,66498
2024-12-22,105,105.45,30400
2024-12-22,271,104.28,26735
2024-12-22,1252,73.6,21505
2024-12-22,1544,53.21,16834
2024-12-22,644,27.14,6994
2024-12-22,1482,25.5,6230
2024-12-22,1434,24.84,5030
2024-12-22,231,22.51,5475
2024-12-22,1001,21.69,6001
2024-12-22,179,13.75,3978
2024-12-22,824,12.61,3006
2024-12-22,204,11.76,2450
2024-12-22,1124,10.47,2093
2024-12-22,79,8.74,2300
2024-12-22,328,8.45,2416
2024-12-22,1137,8.15,2059
2024-12-22,1319,7.79,1698
2024-12-22,1138,6.66,1918
2024-12-22,978,6.23,1837
2024-12-22,742,6.05,1830
2024-12-22,1015,5.69,1591
2024-12-22,1291,4.38,1012
2024-12-22,914,4.33,901
2024-12-22,340,4.18,1132
2024-12-22,17,4.14,920
2024-12-22,502,4.08,1096
2024-12-22,187,3.97,993
2024-12-22,568,3.92,985
2024-12-22,577,3.77,1227
2024-12-22,885,3.32,561
2024-12-22,652,3.08,715
2024-12-22,755,3.03,707
2024-12-22,744,2.75,772
2024-12-22,1182,2.71,869
2024-12-22,1228,2.69,500
2024-12-22,637,2.46,699
2024-12-22,844,2.34,938
2024-12-22,468,2.01,487
2024-12-22,134,1.97,566
2024-12-22,1021,1.96,399
2024-12-22,882,1.95,651
2024-12-22,175,1.77,590
2024-12-22,1422,1.71,516
2024-12-22,1121,1.61,412
2024-12-22,604,1.56,462
2024-12-22,1004,1.45,365
2024-12-22,779,1.17,268
2024-12-22,480,1.05,238
2024-12-22,337,0.95,226
2024-12-22,984,0.9,210
2024-12-22,1125,0.87,315
2024-12-22,541,0.79,182
2024-12-22,390,0.77,217
2024-12-22,1183,0.76,256
2024-12-22,1002,0.73,171
2024-12-22,155,0.72,202
2024-12-22,843,0.61,207
2024-12-22,682,0.61,154
2024-12-22,51,0.61,159
2024-12-22,1399,0.56,224
2024-12-22,137,0.54,180
2024-12-22,912,0.49,143
2024-12-22,1512,0.48,157
2024-12-22,1217,0.48,163
2024-12-22,1473,0.48,163
2024-12-22,369,0.45,137
2024-12-22,1557,0.45,151
2024-12-22,890,0.45,103
2024-12-22,37,0.43,119
2024-12-22,222,0.43,95
2024-12-22,89,0.42,45
2024-12-22,120,0.4,132
2024-12-22,612,0.38,115
2024-12-22,1566,0.37,113
2024-12-22,429,0.35,90
2024-12-22,1372,0.35,96
2024-12-22,1403,0.33,102
2024-12-22,1496,0.27,89
2024-12-22,1174,0.25,60
2024-12-22,186,0.22,63
2024-12-22,499,0.21,50
2024-12-22,295,0.2,51
2024-12-22,808,0.2,104
2024-12-22,59,0.19,64
2024-12-22,1555,0.17,48
2024-12-22,1379,0.16,61
2024-12-22,796,0.16,38
2024-12-22,410,0.16,80
2024-12-22,257,0.15,50
2024-12-22,251,0.14,39
2024-12-22,1370,0.12,43
2024-12-22,910,0.12,51
2024-12-22,1051,0.12,36
2024-12-22,747,0.11,33
2024-12-22,516,0.11,36
2024-12-22,34,0.09,22
2024-12-22,806,0.08,25
2024-12-22,440,0.08,27
2024-12-22,1170,0.06,16
2024-12-22,354,0.05,14
2024-12-22,1527,0.05,16
2024-12-22,357,0.04,13
2024-12-22,660,0.03,14
2024-12-22,1212,0.03,10
2024-12-22,854,0.03,8
2024-12-22,15,0.02,7
2024-12-22,1339,0.02,6
2024-12-22,333,0.02,4
2024-12-22,1413,0.02,7
2024-12-22,241,0.01,5
2024-12-22,1168,0.01,4
2024-12-22,46,0.01,4
2024-12-22,1308,0.01,3
2024-12-22,97,0.0,2
2024-12-22,276,0.0,1
2024-12-22,1057,0.0,3
2024-12-22,291,0.0,1
2024-12-22,1235,0.0,2
2024-12-22,498,0.0,5
2024-12-22,1193,0.0,2
2024-12-22,1455,0.0,2
2024-12-22,1135,0.0,1
2024-12-22,668,0.0,0
2024-12-22,302,0.0,1
2024-12-22,642,0.0,0
2024-12-22,446,0.0,0
2024-12-22,1407,0.0,0
2024-12-22,1194,0.0,0
2024-12-22,1362,0.0,0
2024-12-22,969,0.0,0
2024-12-22,879,0.0,0
2024-12-22,127,0.0,0
2024-12-22,1540,0.0,0
2024-12-22,481,0.0,0
2024-12-22,1043,0.0,0
2024-12-22,1017,0.0,0
2024-12-22,985,0.0,0
2024-12-22,704,0.0,0
2024-12-22,982,0.0,0
2024-12-22,677,0.0,0
2024-12-22,267,0.0,0
2024-12-22,102,0.0,0
2024-12-22,1249,0.0,0
2024-12-22,1016,0.0,0
2024-12-22,872,0.0,0
2024-12-22,1093,0.0,0
2024-12-22,925,0.0,0
2024-12-22,544,0.0,0
2024-12-22,1106,0.0,0
2024-12-22,981,0.0,0
2024-12-22,1484,0.0,0
2024-12-22,36,0.0,0
2024-12-22,1356,0.0,0
2024-12-22,1366,0.0,0
2024-12-22,1162,0.0,0
2024-12-22,50,0.0,0
2024-12-22,1119,0.0,0
2024-12-22,226,0.0,0
2024-12-22,270,0.0,0
2024-12-22,849,0.0,0
2024-12-22,1208,0.0,0
2024-12-22,634,0.0,0
2024-12-22,1259,0.0,0
2024-12-22,27,0.0,0
2024-12-22,1012,0.0,0
2024-12-22,1330,0.0,0
2024-12-22,114,0.0,0
2024-12-22,1086,0.0,0
2024-12-22,1521,0.0,0
2024-12-22,30,0.0,0
2024-12-22,368,0.0,0
2024-12-22,1523,0.0,0
2024-12-22,564,0.0,0
2024-12-22,392,0.0,0
2024-12-22,1365,0.0,0
2024-12-22,1508,0.0,0
2024-12-22,805,0.0,0
2024-12-22,1254,0.0,0
2024-12-22,994,0.0,0
2024-12-22,703,0.0,0
2024-12-22,633,0.0,0
2024-12-22,1075,0.0,0
2024-12-22,788,0.0,0
2024-12-22,679,0.0,0
2024-12-22,1456,0.0,0
2024-12-22,354,0.0,0
2024-12-22,209,0.0,0
2024-12-22,828,0.0,0
2024-12-22,1325,0.0,0
2024-12-22,623,0.0,0
2024-12-22,1231,0.0,0
2024-12-22,1150,0.0,0
2024-12-22,641,0.0,0
2024-12-22,306,0.0,0
2024-12-22,962,0.0,0
2024-12-22,979,0.0,0
2024-12-22,5,0.0,0
2024-12-22,673,0.0,0
2024-12-22,1049,0.0,0
2024-12-23,407,858.19,215232
2024-12-23,606,643.88,167384
2024-12-23,1220,448.04,109813
2024-12-23,1224,300.17,71293
2024-12-23,678,116.73,30181
2024-12-23,1019,116.51,27668
2024-12-23,271,41.76,10665
2024-12-23,1252,32.75,9165
2024-12-23,231,28.59,6963
2024-12-23,1544,26.34,8198
2024-12-23,968,21.99,5113
2024-12-23,644,14.57,3885
2024-12-23,105,12.16,3553
2024-12-23,1001,12.06,3392
2024-12-23,17,11.19,2486
2024-12-23,1434,11.02,2234
2024-12-23,1124,9.55,1915
2024-12-23,79,9.42,2384
2024-12-23,1482,6.68,1630
2024-12-23,340,6.39,1584
2024-12-23,844,5.37,2148
2024-12-23,204,5.08,1045
2024-12-23,179,4.51,1255
2024-12-23,1138,4.13,1168
2024-12-23,742,2.91,874
2024-12-23,978,2.77,816
2024-12-23,824,2.74,703
2024-12-23,568,2.43,712
2024-12-23,1015,2.15,603
2024-12-23,1182,2.01,674
2024-12-23,390,1.89,323
2024-12-23,1291,1.75,431
2024-12-23,637,1.72,449
2024-12-23,429,1.7,455
2024-12-23,755,1.46,358
2024-12-23,914,1.45,327
2024-12-23,885,1.35,257
2024-12-23,604,1.32,408
2024-12-23,468,1.29,298
2024-12-23,175,1.28,428
2024-12-23,502,1.1,274
2024-12-23,744,1.03,282
2024-12-23,1021,0.93,194
2024-12-23,1228,0.8,197
2024-12-23,516,0.65,202
2024-12-23,134,0.61,183
2024-12-23,652,0.57,138
2024-12-23,536,0.56,113
2024-12-23,1422,0.47,133
2024-12-23,369,0.47,155
2024-12-23,295,0.47,131
2024-12-23,890,0.43,123
2024-12-23,337,0.42,105
2024-12-23,577,0.4,143
2024-12-23,612,0.4,120
2024-12-23,37,0.39,100
2024-12-23,155,0.36,95
2024-12-23,668,0.3,44
2024-12-23,120,0.28,93
2024-12-23,1512,0.27,90
2024-12-23,912,0.25,74
2024-12-23,1121,0.24,78
2024-12-23,1004,0.23,51
2024-12-23,1557,0.21,70
2024-12-23,682,0.2,56
2024-12-23,1113,0.18,53
2024-12-23,480,0.18,44
2024-12-23,420,0.17,74
2024-12-23,984,0.16,35
2024-12-23,747,0.14,37
2024-12-23,51,0.14,40
2024-12-23,222,0.13,28
2024-12-23,541,0.11,32
2024-12-23,843,0.09,33
2024-12-23,186,0.09,27
2024-12-23,499,0.09,27
2024-12-23,1174,0.09,23
2024-12-23,1403,0.09,30
2024-12-23,15,0.08,24
2024-12-23,1566,0.06,19
2024-12-23,1527,0.06,19
2024-12-23,783,0.06,20
2024-12-23,251,0.05,15
2024-12-23,779,0.05,13
2024-12-23,1308,0.03,10
2024-12-23,1555,0.03,9
2024-12-23,1540,0.03,8
2024-12-23,527,0.03,10
2024-12-23,1050,0.02,0
2024-12-23,1519,0.02,24
2024-12-23,143,0.02,8
2024-12-23,333,0.01,3
2024-12-23,1372,0.01,4
2024-12-23,1170,0.01,5
2024-12-23,1379,0.01,0
2024-12-23,854,0.01,3
2024-12-23,440,0.01,4
2024-12-23,199,0.0,10
2024-12-23,291,0.0,3
2024-12-23,1168,0.0,1
2024-12-23,276,0.0,2
2024-12-23,59,0.0,2
2024-12-23,1455,0.0,2
2024-12-23,1193,0.0,2
2024-12-23,623,0.0,0
2024-12-23,1135,0.0,0
2024-12-23,1496,0.0,1
2024-12-23,981,0.0,1
2024-12-23,410,0.0,1
2024-12-23,703,0.0,1
2024-12-23,302,0.0,1
2024-12-23,1339,0.0,1
2024-12-23,257,0.0,0
2024-12-23,1208,0.0,0
2024-12-23,1057,0.0,0
2024-12-23,1314,0.0,0
2024-12-23,1259,0.0,0
2024-12-23,1335,0.0,0
2024-12-23,1194,0.0,0
2024-12-23,1012,0.0,0
2024-12-23,1136,0.0,0
2024-12-23,969,0.0,0
2024-12-23,1078,0.0,0
2024-12-23,879,0.0,0
2024-12-23,34,0.0,0
