日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2025-06-08,滚烫年华,上映30天,11.2万,0.29万,<0.1%,9,<0.1%,9.4,--
2025-06-08,会计刺客2,上映24天,497.8万,0.27万,<0.1%,74,<0.1%,1.0,1.1%
2025-06-08,还有明天,上映93天,4494.8万,0.25万,<0.1%,10,<0.1%,7.4,8.0%
2025-06-08,超级的我,,1241.9万,0.22万,<0.1%,8,<0.1%,7.4,--
2025-06-08,荣耀,上映44天,60.3万,0.22万,<0.1%,2,<0.1%,25.5,74.1%
2025-06-08,康熙与路易十四,,278.8万,0.22万,<0.1%,1,<0.1%,44.0,--
2025-06-08,家的方向,上映17天,3.5万,0.20万,<0.1%,6,<0.1%,13.7,41.6%
2025-06-08,日暮·归乡,上映30天,31.9万,0.19万,<0.1%,22,<0.1%,2.6,5.1%
2025-06-08,天空之城,,1.35亿,0.18万,<0.1%,16,<0.1%,3.6,9.7%
2025-06-08,黑暗迷踪,上映20天,154.2万,0.17万,<0.1%,132,<0.1%,0.5,0.5%
2025-06-08,红猪,,2324.8万,0.14万,<0.1%,14,<0.1%,3.3,16.3%
2025-06-08,黎明的一切,上映52天,168.2万,0.14万,<0.1%,6,<0.1%,5.0,7.9%
2025-06-08,哈尔的移动城堡,,1.67亿,0.11万,<0.1%,25,<0.1%,1.4,10.5%
2025-06-08,你是我的英雄,,1156.0万,0.10万,<0.1%,1,<0.1%,36.0,100.0%
2025-06-08,荒野机器人,,5186.7万,0.10万,<0.1%,7,<0.1%,4.0,5.9%
2025-06-08,有病才会喜欢你,上映51天,2306.5万,0.08万,<0.1%,30,<0.1%,0.8,1.0%
2025-06-08,满江红（京剧）,上映23天,1.4万,0.08万,<0.1%,84,<0.1%,1.0,--
2025-06-08,新龙门客栈（舞台纪录电影·越剧）,,622.2万,0.08万,<0.1%,1,<0.1%,23.0,12.3%
2025-06-08,夜半凶宅,上映87天,401.1万,0.07万,<0.1%,20,<0.1%,1.1,1.3%
2025-06-08,地上的云朵,上映33天,477.4万,0.06万,<0.1%,28,<0.1%,0.8,1.8%
2025-06-08,冲·撞,上映23天,161.5万,0.03万,<0.1%,37,<0.1%,0.2,0.3%
2025-06-08,心理有秘密,上映17天,12.2万,0.02万,<0.1%,16,<0.1%,0.6,1.2%
2025-06-08,猎狐·行动,上映66天,8790.5万,0.02万,<0.1%,30,<0.1%,0.4,0.6%
2025-06-08,十二公民,,1407.8万,0.02万,<0.1%,7,<0.1%,1.4,--
2025-06-08,寻找嘎贝勒,上映20天,4.5万,0.02万,<0.1%,8,<0.1%,1.0,2.9%
2025-06-08,熊孩子·探险熊兵,展映,12.6万,0.02万,<0.1%,32,<0.1%,0.3,0.3%
2025-06-08,熊孩子马里,上映9天,1.1万,0.02万,<0.1%,19,<0.1%,0.4,0.6%
2025-06-08,海洋奇缘2,,1.11亿,0.02万,<0.1%,13,<0.1%,0.4,0.9%
2025-06-08,雄狮少年,,2.49亿,0.02万,<0.1%,21,<0.1%,0.3,3.6%
2025-06-08,楝树花开,上映24天,7.5万,0.01万,<0.1%,6,<0.1%,1.0,0.8%
2025-06-08,风起秋浦河,上映17天,12.5万,0.01万,<0.1%,10,<0.1%,0.7,1.4%
2025-06-08,此心安处,上映59天,527.6万,0.01万,<0.1%,3,<0.1%,1.0,1.5%
2025-06-08,荒蛮故事,上映59天,295.0万,0.00万,<0.1%,5,<0.1%,0.6,1.9%
2025-06-08,感谢生命中有个你,上映31天,53.4万,0.00万,<0.1%,1,<0.1%,2.0,--
2025-06-08,海绵宝宝：皮老板大电影,上映93天,1250.1万,0.00万,<0.1%,4,<0.1%,0.5,0.9%
2025-06-08,唐探1900,,36.12亿,0.00万,<0.1%,4,<0.1%,0.5,1.9%
2025-06-08,乐一通大电影：地球爆炸之日,上映52天,169.1万,0.00万,<0.1%,1,<0.1%,2.0,2.6%
2025-06-08,八步沙,上映15天,6015,0.00万,<0.1%,1,<0.1%,1.0,--
2025-06-08,龙神之子,,200.6万,0.00万,<0.1%,6,<0.1%,3.8,1.1%
2025-06-08,大圣降妖,,215.7万,0.00万,<0.1%,7,<0.1%,30.9,--
2025-06-08,奇异世界历险记,,502.1万,0.00万,<0.1%,6,<0.1%,0.7,--
2025-06-08,你好FM949,上映30天,5.8万,0万,<0.1%,3,<0.1%,0.0,--
2025-06-08,疯狂丑小鸭2靠谱英雄,,1002.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,阿里巴巴大盗奇兵,,1580.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,东四十条,上映62天,57.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,名侦探柯南：迷宫的十字路口,,1.48亿,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,森林飞侠,,40.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,机动战士高达：跨时之战,上映66天,2229.5万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-08,魔法精灵,,631.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,您的声音,,7718.8万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-08,阿里巴巴三根金发,,1030.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,我在等，风也在等,上映10天,155,0万,<0.1%,2,<0.1%,0.0,--
2025-06-08,打铁花行动,上映91天,290.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,猪猪侠大电影·星际行动,,5474.5万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,海绵宝宝,,5667.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,戈壁行者,上映9天,10.8万,0万,<0.1%,8,<0.1%,0.0,--
2025-06-08,真爱营业,上映86天,1006.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,插翅难飞,上映94天,128.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,快乐的童年时光,上映83天,2298,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,雅丹卫士,展映,53,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,血战狙击岭,展映,2.0万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-08,梦想之地,,,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,浴血困牛山,,96.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,触碰你,上映51天,460.6万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-08,真爱找麻烦！,,454.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,江南：在爱开始的地方等你,,355.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-08,九江口,,819,0万,<0.1%,2,<0.1%,0.0,--
2025-06-08,堡垒,,601.7万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-08,妈妈，我想你,,189.8万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-08,怒火营救,上映32天,2.2万,0万,<0.1%,5,<0.1%,0.0,--
2025-06-09,碟中谍8：最终清算,上映11天,3.47亿,816.64万,34.9%,77890,22.8%,2.5,1.6%
2025-06-09,时间之子,上映11天,1.24亿,416.98万,17.8%,57201,16.7%,2.1,1.8%
2025-06-09,疾速追杀：芭蕾杀姬,上映4天,2419.8万,311.41万,13.3%,42298,12.3%,1.9,1.6%
2025-06-09,私家侦探,上映10天,6017.3万,177.74万,7.6%,33836,9.9%,1.4,1.4%
2025-06-09,星际宝贝史迪奇,上映18天,1.62亿,155.65万,6.6%,25853,7.5%,1.5,1.4%
2025-06-09,哆啦A梦：大雄的绘画奇遇记,上映10天,8848.4万,136.72万,5.8%,29622,8.6%,1.3,1.2%
2025-06-09,红嫁衣,上映11天,1458.9万,65.22万,2.7%,11773,3.4%,1.7,1.8%
2025-06-09,水饺皇后,上映41天,4.14亿,57.77万,2.4%,11506,3.3%,1.3,1.3%
2025-06-09,功夫梦：融合之道,上映3天,390.2万,35.00万,1.4%,23478,6.8%,0.4,0.3%
2025-06-09,哪吒之魔童闹海,,154.35亿,34.90万,1.4%,8559,2.5%,1.0,0.9%
2025-06-09,潜艇总动员：冒险岛,上映10天,584.4万,23.90万,1.0%,1578,0.4%,3.5,3.8%
2025-06-09,猎金·游戏,上映40天,2.96亿,23.05万,0.9%,4711,1.3%,1.2,1.3%
2025-06-09,2025年全国艺联“时光之镜·中外经典影片展”,上映12天,273.7万,10.98万,0.4%,24,<0.1%,85.6,--
2025-06-09,永不失联的爱,上映21天,432.8万,9.59万,0.4%,405,0.1%,9.1,10.4%
2025-06-09,情书,,8899.6万,9.53万,0.4%,1601,0.4%,1.6,1.8%
2025-06-09,人生开门红,上映40天,1.38亿,8.18万,0.3%,2229,0.6%,1.0,1.1%
2025-06-09,幽灵公主,上映40天,1.10亿,6.91万,0.2%,1436,0.4%,1.2,1.3%
2025-06-09,攻壳机动队,上映31天,1492.7万,3.30万,0.1%,672,0.1%,1.2,1.1%
2025-06-09,熊出没·重启未来,,8.21亿,2.52万,0.1%,241,<0.1%,2.2,2.1%
2025-06-09,折翼的天使,上映74天,161.9万,2.12万,<0.1%,36,<0.1%,19.6,--
2025-06-09,我的世界大电影,上映67天,2.12亿,2.10万,<0.1%,880,0.2%,0.7,0.7%
2025-06-09,苍茫的天涯是我的爱,上映40天,8829.1万,1.73万,<0.1%,961,0.2%,0.5,0.6%
2025-06-09,地上的云朵,上映34天,478.6万,1.18万,<0.1%,30,<0.1%,11.5,10.2%
2025-06-09,大风杀,上映40天,5630.8万,0.97万,<0.1%,201,<0.1%,1.2,1.4%
2025-06-09,回农村干大事,上映9天,15.8万,0.92万,<0.1%,25,<0.1%,9.8,10.9%
2025-06-09,海底小纵队：海啸大危机,上映40天,3339.0万,0.86万,<0.1%,481,0.1%,0.5,0.6%
2025-06-09,独一无二,上映24天,1693.4万,0.80万,<0.1%,310,<0.1%,0.7,0.8%
2025-06-09,雷霆特攻队*,上映41天,1.16亿,0.61万,<0.1%,206,<0.1%,0.7,0.6%
2025-06-09,你的名字。,,7.13亿,0.58万,<0.1%,87,<0.1%,1.8,7.9%
2025-06-09,孤独摇滚(下),上映31天,758.6万,0.57万,<0.1%,314,<0.1%,0.5,0.5%
2025-06-09,致命玩偶,上映12天,18.2万,0.35万,<0.1%,213,<0.1%,0.5,0.6%
2025-06-09,内沙,上映28天,22.8万,0.35万,<0.1%,10,<0.1%,8.8,3.1%
2025-06-09,日暮·归乡,上映31天,32.3万,0.33万,<0.1%,27,<0.1%,3.7,3.2%
2025-06-09,荣耀,上映45天,60.7万,0.32万,<0.1%,4,<0.1%,20.3,27.8%
2025-06-09,大突围,,1302.6万,0.32万,<0.1%,1,<0.1%,80.0,88.4%
2025-06-09,我仍在此,上映25天,149.7万,0.30万,<0.1%,62,<0.1%,1.1,1.6%
2025-06-09,楝树花开,上映25天,7.8万,0.29万,<0.1%,10,<0.1%,11.9,13.9%
2025-06-09,孤独摇滚（上）,上映46天,1976.8万,0.20万,<0.1%,64,<0.1%,0.8,0.9%
2025-06-09,家的方向,上映18天,3.7万,0.20万,<0.1%,7,<0.1%,11.4,0.5%
2025-06-09,还有明天,上映94天,4495.0万,0.17万,<0.1%,13,<0.1%,3.3,4.2%
2025-06-09,云上法官,上映96天,7.1万,0.17万,<0.1%,1,<0.1%,85.0,77.6%
2025-06-09,新大头儿子和小头爸爸4完美爸爸,,9334.0万,0.14万,<0.1%,370,0.1%,0.1,0.1%
2025-06-09,猫猫的奇幻漂流,,2839.2万,0.13万,<0.1%,53,<0.1%,0.7,0.7%
2025-06-09,满江红（京剧）,上映24天,1.6万,0.13万,<0.1%,134,<0.1%,1.0,31.0%
2025-06-09,新大头儿子和小头爸爸3：俄罗斯奇遇记,,1.58亿,0.10万,<0.1%,140,<0.1%,0.2,0.2%
2025-06-09,风味快餐车,上映4天,151.0万,0.10万,<0.1%,971,0.2%,<0.1,0.0%
2025-06-09,会计刺客2,上映25天,497.9万,0.10万,<0.1%,96,<0.1%,0.3,0.3%
2025-06-09,孤独的美食家 剧场版,上映53天,806.5万,0.08万,<0.1%,23,<0.1%,1.0,1.0%
2025-06-09,黑暗迷踪,上映21天,154.3万,0.08万,<0.1%,157,<0.1%,0.2,0.2%
2025-06-09,开心超人之逆世营救,上映40天,1282.1万,0.07万,<0.1%,76,<0.1%,0.3,0.5%
2025-06-09,射雕英雄传：侠之大者,,6.89亿,0.06万,<0.1%,15,<0.1%,0.7,0.6%
2025-06-09,红猪,,2324.8万,0.04万,<0.1%,20,<0.1%,0.8,3.9%
2025-06-09,哈尔的移动城堡,,1.67亿,0.04万,<0.1%,18,<0.1%,0.7,3.5%
2025-06-09,天空之城,,1.35亿,0.03万,<0.1%,16,<0.1%,0.8,3.0%
2025-06-09,冲·撞,上映24天,161.5万,0.03万,<0.1%,45,<0.1%,0.3,11.7%
2025-06-09,猎狐·行动,上映67天,8790.6万,0.03万,<0.1%,26,<0.1%,0.7,4.5%
2025-06-09,同学们好,,11.9万,0.03万,<0.1%,6,<0.1%,1.5,2.0%
2025-06-09,有病才会喜欢你,上映52天,2306.5万,0.03万,<0.1%,27,<0.1%,0.4,0.5%
2025-06-09,夜半凶宅,上映88天,401.2万,0.03万,<0.1%,20,<0.1%,0.6,0.7%
2025-06-09,此心安处,上映60天,527.6万,0.03万,<0.1%,5,<0.1%,1.6,2.2%
2025-06-09,风起秋浦河,上映18天,12.5万,0.02万,<0.1%,10,<0.1%,1.1,2.3%
2025-06-09,荒蛮故事,上映60天,295.0万,0.02万,<0.1%,6,<0.1%,1.3,3.3%
2025-06-09,滚烫年华,上映31天,11.2万,0.02万,<0.1%,1,<0.1%,7.0,5.8%
2025-06-09,黎明的一切,上映53天,168.2万,0.02万,<0.1%,5,<0.1%,1.2,2.4%
2025-06-09,雄狮少年,,2.49亿,0.02万,<0.1%,26,<0.1%,0.2,1.1%
2025-06-09,寻找嘎贝勒,上映21天,4.5万,0.01万,<0.1%,6,<0.1%,1.0,1.8%
2025-06-09,向阳·花,上映67天,2.30亿,0.01万,<0.1%,19,<0.1%,0.2,0.7%
2025-06-09,心理有秘密,上映18天,12.2万,0.00万,<0.1%,18,<0.1%,0.1,0.4%
2025-06-09,康熙与路易十四,,278.8万,0.00万,<0.1%,1,<0.1%,1.0,4.0%
2025-06-09,触碰你,上映52天,460.6万,0.00万,<0.1%,4,<0.1%,0.3,0.1%
2025-06-09,八步沙,上映16天,6040,0.00万,<0.1%,2,<0.1%,0.5,0.5%
2025-06-09,红鬃烈马（京剧）,上映24天,3107,0.00万,<0.1%,4,<0.1%,0.3,0.2%
2025-06-09,歪打正好,上映88天,1.6万,0.00万,<0.1%,1,<0.1%,1.0,1.1%
2025-06-09,不说话的爱,上映68天,1.44亿,0.00万,<0.1%,2,<0.1%,0.0,--
2025-06-09,你好FM949,上映31天,5.8万,0万,<0.1%,5,<0.1%,0.0,--
2025-06-09,荒野机器人,,5186.7万,0万,<0.1%,6,<0.1%,0.0,--
2025-06-09,十二公民,,1407.8万,0万,<0.1%,8,<0.1%,0.0,--
2025-06-09,探探猫人鱼公主,,564.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,东四十条,上映63天,57.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,单声,,256.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,机动战士高达：跨时之战,上映67天,2229.5万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-09,熊孩子马里,上映10天,1.1万,0万,<0.1%,23,<0.1%,0.0,3.0%
2025-06-09,魔法精灵,,631.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,海绵宝宝：皮老板大电影,上映94天,1250.1万,0万,<0.1%,5,<0.1%,0.0,--
2025-06-09,您的声音,,7718.8万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-09,乐一通大电影：地球爆炸之日,上映53天,169.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-09,我在等，风也在等,上映11天,155,0万,<0.1%,2,<0.1%,0.0,--
2025-06-09,踢出个未来,,155.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,打铁花行动,上映92天,290.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,戈壁行者,上映10天,10.8万,0万,<0.1%,8,<0.1%,0.0,--
2025-06-09,唐探1900,,36.12亿,0万,<0.1%,2,<0.1%,0.0,--
2025-06-09,草原大作战,,190.6万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-09,青蛙王子历险记2,,401.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,潮,上映91天,108.7万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,雅丹卫士,展映,53,0万,<0.1%,2,<0.1%,0.0,--
2025-06-09,万山的女儿,,1.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,钢琴搬来搬去,上映45天,64.7万,0万,<0.1%,6,<0.1%,0.0,--
2025-06-09,超级的我,,1241.9万,0万,<0.1%,8,<0.1%,0.0,--
2025-06-09,真爱找麻烦！,,454.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,江南：在爱开始的地方等你,,355.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,制暴：无限杀机,上映74天,4454.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,九江口,,819,0万,<0.1%,2,<0.1%,0.0,--
2025-06-09,寻秘自然：时间的形状,,52.7万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-09,王牌二哈,,311.5万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-09,海洋奇缘2,,1.11亿,0万,<0.1%,9,<0.1%,0.0,0.2%
2025-06-09,妈妈，我想你,,189.8万,0万,<0.1%,7,<0.1%,0.0,89.8%
2025-06-09,熊孩子·探险熊兵,展映,12.6万,0万,<0.1%,4,<0.1%,0.0,--
2025-06-10,碟中谍8：最终清算,上映12天,3.54亿,774.87万,35.9%,77429,22.7%,2.4,1.5%
2025-06-10,时间之子,上映12天,1.28亿,388.88万,18.0%,58114,17.1%,1.9,1.6%
2025-06-10,疾速追杀：芭蕾杀姬,上映5天,2701.1万,281.31万,13.0%,41965,12.3%,1.7,1.5%
2025-06-10,私家侦探,上映11天,6185.0万,167.70万,7.7%,34163,10.0%,1.4,1.3%
2025-06-10,星际宝贝史迪奇,上映19天,1.64亿,135.93万,6.3%,25574,7.5%,1.3,1.2%
2025-06-10,哆啦A梦：大雄的绘画奇遇记,上映11天,8954.2万,105.80万,4.9%,28883,8.5%,1.0,0.9%
2025-06-10,红嫁衣,上映12天,1516.6万,57.66万,2.6%,12157,3.5%,1.5,1.5%
2025-06-10,水饺皇后,上映42天,4.15亿,53.93万,2.5%,11817,3.4%,1.2,1.2%
2025-06-10,哪吒之魔童闹海,,154.36亿,36.94万,1.7%,8688,2.5%,1.0,1.0%
2025-06-10,功夫梦：融合之道,上映4天,416.7万,26.53万,1.2%,21012,6.1%,0.3,0.3%
2025-06-10,猎金·游戏,上映41天,2.97亿,23.60万,1.0%,4951,1.4%,1.2,1.2%
2025-06-10,潜艇总动员：冒险岛,上映11天,605.6万,21.16万,0.9%,1435,0.4%,3.4,3.7%
2025-06-10,情书,,8910.4万,10.80万,0.5%,1717,0.5%,1.6,1.9%
2025-06-10,2025年全国艺联“时光之镜·中外经典影片展”,上映13天,283.7万,10.00万,0.4%,25,<0.1%,76.3,--
2025-06-10,人生开门红,上映41天,1.38亿,8.45万,0.3%,2304,0.6%,1.0,1.0%
2025-06-10,幽灵公主,上映41天,1.10亿,7.67万,0.3%,1620,0.4%,1.2,1.2%
2025-06-10,永不失联的爱,上映22天,439.3万,6.46万,0.2%,426,0.1%,5.7,6.6%
2025-06-10,一生交给党,,352.2万,3.73万,0.1%,124,<0.1%,8.2,9.1%
2025-06-10,攻壳机动队,上映32天,1495.5万,2.83万,0.1%,479,0.1%,1.5,1.4%
2025-06-10,分手清单,点映,10.0万,2.50万,0.1%,4,<0.1%,172.0,--
2025-06-10,折翼的天使,上映75天,164.1万,2.12万,<0.1%,40,<0.1%,17.4,13.1%
2025-06-10,苍茫的天涯是我的爱,上映41天,8831.1万,1.93万,<0.1%,1000,0.2%,0.6,0.6%
2025-06-10,回农村干大事,上映10天,17.5万,1.73万,<0.1%,29,<0.1%,15.6,21.5%
2025-06-10,猎狐·行动,上映68天,8792.0万,1.40万,<0.1%,45,<0.1%,7.4,20.9%
2025-06-10,我的世界大电影,上映68天,2.12亿,1.34万,<0.1%,863,0.2%,0.4,0.4%
2025-06-10,大风杀,上映41天,5631.9万,1.12万,<0.1%,203,<0.1%,1.4,1.6%
2025-06-10,独一无二,上映25天,1694.3万,0.93万,<0.1%,338,<0.1%,0.7,0.8%
2025-06-10,雷霆特攻队*,上映42天,1.16亿,0.87万,<0.1%,242,<0.1%,0.8,0.8%
2025-06-10,你的名字。,,7.13亿,0.62万,<0.1%,85,<0.1%,1.9,5.8%
2025-06-10,浴血困牛山,,97.5万,0.52万,<0.1%,4,<0.1%,32.5,38.4%
2025-06-10,孤独摇滚(下),上映32天,759.1万,0.49万,<0.1%,241,<0.1%,0.5,0.5%
2025-06-10,海底小纵队：海啸大危机,上映41天,3339.4万,0.43万,<0.1%,410,0.1%,0.3,0.3%
2025-06-10,致命玩偶,上映13天,18.6万,0.42万,<0.1%,221,<0.1%,0.6,0.6%
2025-06-10,风起秋浦河,上映19天,12.9万,0.40万,<0.1%,8,<0.1%,5.4,51.0%
2025-06-10,日暮·归乡,上映32天,32.6万,0.38万,<0.1%,31,<0.1%,4.0,6.2%
2025-06-10,同学们好,,12.2万,0.33万,<0.1%,7,<0.1%,11.9,15.0%
2025-06-10,戈壁行者,上映11天,11.1万,0.32万,<0.1%,6,<0.1%,6.3,15.2%
2025-06-10,熊出没·重启未来,,8.21亿,0.31万,<0.1%,181,<0.1%,0.5,0.4%
2025-06-10,高兴神探,点映,2800,0.28万,<0.1%,1,<0.1%,70.0,--
2025-06-10,地上的云朵,上映35天,478.8万,0.25万,<0.1%,28,<0.1%,3.0,2.4%
2025-06-10,风起前的蒲公英,点映,13.8万,0.25万,<0.1%,1,<0.1%,100.0,--
2025-06-10,大突围,,1302.9万,0.25万,<0.1%,1,<0.1%,50.0,--
2025-06-10,孤独摇滚（上）,上映47天,1977.1万,0.23万,<0.1%,85,<0.1%,0.7,0.9%
2025-06-10,情润天山,上映首日,2260,0.22万,<0.1%,262,<0.1%,0.2,0.1%
2025-06-10,我仍在此,上映26天,149.9万,0.18万,<0.1%,59,<0.1%,0.7,0.8%
2025-06-10,北极荒原,展映,205.0万,0.16万,<0.1%,1,<0.1%,38.0,11.7%
2025-06-10,猫猫的奇幻漂流,,2839.3万,0.15万,<0.1%,60,<0.1%,0.7,0.8%
2025-06-10,会计刺客2,上映26天,498.0万,0.14万,<0.1%,99,<0.1%,0.3,0.4%
2025-06-10,满江红（京剧）,上映25天,1.7万,0.12万,<0.1%,133,<0.1%,0.9,17.6%
2025-06-10,黑暗迷踪,上映22天,154.4万,0.11万,<0.1%,158,<0.1%,0.2,0.2%
2025-06-10,天空之城,,1.35亿,0.11万,<0.1%,28,<0.1%,1.5,5.0%
2025-06-10,康熙与路易十四,,278.9万,0.10万,<0.1%,6,<0.1%,3.3,6.6%
2025-06-10,孤独的美食家 剧场版,上映54天,806.6万,0.10万,<0.1%,27,<0.1%,0.9,1.3%
2025-06-10,新大头儿子和小头爸爸4完美爸爸,,9334.1万,0.09万,<0.1%,310,<0.1%,<0.1,0.0%
2025-06-10,风味快餐车,上映5天,151.1万,0.08万,<0.1%,1042,0.3%,<0.1,0.0%
2025-06-10,还有明天,上映95天,4495.0万,0.08万,<0.1%,14,<0.1%,1.6,1.9%
2025-06-10,射雕英雄传：侠之大者,,6.89亿,0.06万,<0.1%,21,<0.1%,0.6,0.5%
2025-06-10,潮,上映92天,108.8万,0.06万,<0.1%,1,<0.1%,20.0,--
2025-06-10,有病才会喜欢你,上映53天,2306.6万,0.05万,<0.1%,30,<0.1%,0.5,0.5%
2025-06-10,内沙,上映29天,22.9万,0.05万,<0.1%,8,<0.1%,2.3,6.9%
2025-06-10,红猪,,2324.9万,0.05万,<0.1%,25,<0.1%,0.6,3.0%
2025-06-10,新大头儿子和小头爸爸3：俄罗斯奇遇记,,1.58亿,0.04万,<0.1%,110,<0.1%,0.1,0.1%
2025-06-10,超级的我,,1241.9万,0.03万,<0.1%,8,<0.1%,1.6,--
2025-06-10,开心超人之逆世营救,上映41天,1282.1万,0.03万,<0.1%,70,<0.1%,0.2,0.2%
2025-06-10,夜半凶宅,上映89天,401.2万,0.02万,<0.1%,30,<0.1%,0.3,0.3%
2025-06-10,寻找嘎贝勒,上映22天,4.5万,0.02万,<0.1%,7,<0.1%,1.1,1.8%
2025-06-10,哈尔的移动城堡,,1.67亿,0.02万,<0.1%,16,<0.1%,0.4,1.2%
2025-06-10,冲·撞,上映25天,161.6万,0.02万,<0.1%,32,<0.1%,0.1,0.1%
2025-06-10,熊孩子马里,上映11天,1.1万,0.01万,<0.1%,20,<0.1%,0.3,6.4%
2025-06-10,荒蛮故事,上映61天,295.0万,0.01万,<0.1%,6,<0.1%,0.8,1.8%
2025-06-10,雄狮少年,,2.49亿,0.01万,<0.1%,28,<0.1%,0.1,0.6%
2025-06-10,楝树花开,上映26天,7.8万,0.01万,<0.1%,15,<0.1%,0.3,0.2%
2025-06-10,十二公民,,1407.8万,0.00万,<0.1%,8,<0.1%,0.3,--
2025-06-10,此心安处,上映61天,527.7万,0.00万,<0.1%,5,<0.1%,0.2,0.2%
2025-06-10,乐一通大电影：地球爆炸之日,上映54天,169.1万,0.00万,<0.1%,1,<0.1%,1.0,6.2%
2025-06-10,黎明的一切,上映54天,168.2万,0.00万,<0.1%,5,<0.1%,0.2,0.3%
2025-06-10,八步沙,上映17天,6065,0.00万,<0.1%,2,<0.1%,0.5,0.5%
2025-06-10,红鬃烈马（京剧）,上映25天,3132,0.00万,<0.1%,4,<0.1%,0.3,0.2%
2025-06-10,家的方向,上映19天,3.7万,0万,<0.1%,3,<0.1%,0.0,--
2025-06-10,你好FM949,上映32天,5.8万,0万,<0.1%,4,<0.1%,0.0,--
2025-06-10,荒野机器人,,5186.7万,0万,<0.1%,6,<0.1%,0.0,--
2025-06-10,心理有秘密,上映19天,12.2万,0万,<0.1%,25,<0.1%,0.0,10.0%
2025-06-10,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-06-10,东四十条,上映64天,57.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-10,单声,,256.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-10,机动战士高达：跨时之战,上映68天,2229.5万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-10,海绵宝宝：皮老板大电影,上映95天,1250.1万,0万,<0.1%,3,<0.1%,0.0,--
2025-06-10,魔法精灵,,631.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-10,向阳·花,上映68天,2.30亿,0万,<0.1%,10,<0.1%,0.0,--
2025-06-10,您的声音,,7718.8万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-10,我在等，风也在等,上映12天,155,0万,<0.1%,2,<0.1%,0.0,--
2025-06-10,新·驯龙高手,点映,10.2万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-10,荣耀,上映46天,60.7万,0万,<0.1%,3,<0.1%,0.0,--
2025-06-10,打铁花行动,上映93天,290.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-06-10,我会好好的,上映81天,2491.2万,0万,<0.1%,2,<0.1%,0.0,--
2025-06-10,花儿为什么这样红,,691.1万,0万,<0.1%,1,<0.1%,0.0,--
