日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2025-05-10,钢琴搬来搬去,上映15天,32.8万,2.23万,<0.1%,15,<0.1%,49.7,45.3%
2025-05-10,夜半凶宅,上映58天,386.5万,2.22万,<0.1%,398,<0.1%,1.9,2.0%
2025-05-10,破·地狱：感恩特别版,上映37天,157.3万,1.82万,<0.1%,165,<0.1%,2.6,2.8%
2025-05-10,热烈,,9.33亿,1.79万,<0.1%,50,<0.1%,9.7,9.8%
2025-05-10,荒蛮故事,上映30天,292.4万,1.36万,<0.1%,46,<0.1%,5.9,6.5%
2025-05-10,此心安处,上映30天,526.0万,1.30万,<0.1%,71,<0.1%,5.5,1.9%
2025-05-10,摇滚诗人:未知的传奇,上映19天,107.0万,1.12万,<0.1%,43,<0.1%,4.6,7.1%
2025-05-10,机动战士高达：跨时之战,上映37天,2094.3万,1.09万,<0.1%,112,<0.1%,2.8,2.7%
2025-05-10,你好FM949,上映首日,1.0万,1.05万,<0.1%,62,<0.1%,4.1,4.2%
2025-05-10,还有明天,上映64天,4485.3万,0.99万,<0.1%,34,<0.1%,8.7,10.0%
2025-05-10,寻秘自然：时间的形状,,41.6万,0.98万,<0.1%,1,<0.1%,245.0,57.9%
2025-05-10,黎明的一切,上映23天,162.0万,0.82万,<0.1%,28,<0.1%,7.0,9.4%
2025-05-10,雄狮少年,,2.49亿,0.71万,<0.1%,16,<0.1%,15.7,10.5%
2025-05-10,折翼的天使,上映44天,90.5万,0.64万,<0.1%,14,<0.1%,12.9,--
2025-05-10,滚烫年华,上映首日,3.6万,0.63万,<0.1%,12,<0.1%,15.2,33.3%
2025-05-10,戈壁行者,点映,8.5万,0.57万,<0.1%,1,<0.1%,164.0,--
2025-05-10,特别的你,上映39天,68.8万,0.45万,<0.1%,3,<0.1%,66.7,53.6%
2025-05-10,猎狐·行动,上映37天,8744.7万,0.44万,<0.1%,218,<0.1%,0.6,6.4%
2025-05-10,海绵宝宝：皮老板大电影,上映64天,1245.1万,0.43万,<0.1%,96,<0.1%,1.4,1.6%
2025-05-10,寻秘自然：无形之力,,73.4万,0.37万,<0.1%,1,<0.1%,94.0,--
2025-05-10,荣耀,上映15天,36.1万,0.35万,<0.1%,90,<0.1%,1.1,4.6%
2025-05-10,怒火营救,上映3天,7058,0.20万,<0.1%,313,<0.1%,0.2,0.2%
2025-05-10,康熙与路易十四,,273.1万,0.17万,<0.1%,7,<0.1%,7.9,11.4%
2025-05-10,内沙,点映,5.5万,0.15万,<0.1%,7,<0.1%,6.3,54.8%
2025-05-10,潮,上映61天,108.5万,0.15万,<0.1%,1,<0.1%,50.0,83.3%
2025-05-10,谍网追凶,上映30天,626.8万,0.14万,<0.1%,37,<0.1%,1.1,1.4%
2025-05-10,你是我的英雄,,1155.0万,0.13万,<0.1%,2,<0.1%,21.5,7.3%
2025-05-10,制暴：无限杀机,上映44天,4453.1万,0.13万,<0.1%,45,<0.1%,0.8,2.1%
2025-05-10,好东西,,7.21亿,0.11万,<0.1%,1,<0.1%,38.0,--
2025-05-10,过春天,,1025.9万,0.11万,<0.1%,2,<0.1%,18.0,28.4%
2025-05-10,触碰你,上映22天,460.1万,0.10万,<0.1%,45,<0.1%,0.6,2.4%
2025-05-10,踢出个未来,,150.2万,0.09万,<0.1%,8,<0.1%,4.4,6.3%
2025-05-10,乘船而去,,158.1万,0.09万,<0.1%,8,<0.1%,2.5,3.2%
2025-05-10,超级的我,,1239.0万,0.09万,<0.1%,8,<0.1%,2.9,--
2025-05-10,金的音像店,,183.9万,0.05万,<0.1%,3,<0.1%,5.7,4.8%
2025-05-10,疾速追杀4,上映58天,4487.1万,0.05万,<0.1%,11,<0.1%,1.2,1.6%
2025-05-10,乐一通大电影：地球爆炸之日,上映23天,167.5万,0.04万,<0.1%,43,<0.1%,0.3,0.4%
2025-05-10,歪打正好,上映58天,1.6万,0.04万,<0.1%,3,<0.1%,3.0,4.7%
2025-05-10,华侨女英雄李林,,3.9万,0.04万,<0.1%,1,<0.1%,16.0,--
2025-05-10,独一无二,点映,471.9万,0.03万,<0.1%,63,<0.1%,0.2,1.2%
2025-05-10,钻石照耀钟鼓楼,上映22天,1.8万,0.03万,<0.1%,5,<0.1%,2.6,5.1%
2025-05-10,火之鸟 伊甸之花,上映23天,86.5万,0.02万,<0.1%,17,<0.1%,0.4,0.5%
2025-05-10,三大队,,7.05亿,0.02万,<0.1%,1,<0.1%,5.0,--
2025-05-10,阳光照耀青春里,上映37天,600.9万,0.02万,<0.1%,8,<0.1%,1.0,1.1%
2025-05-10,妈妈，我想你,,133.9万,0.01万,<0.1%,9,<0.1%,0.0,--
2025-05-10,午时三刻,上映37天,10.2万,0.01万,<0.1%,16,<0.1%,0.3,0.3%
2025-05-10,命中罪爱,上映29天,127.8万,0.01万,<0.1%,9,<0.1%,0.4,0.5%
2025-05-10,诡才之道,上映78天,4033.3万,0.01万,<0.1%,6,<0.1%,0.5,0.9%
2025-05-10,堡垒,,601.5万,0.00万,<0.1%,9,<0.1%,0.3,0.4%
2025-05-10,天堂旅行团,上映64天,6599.1万,0.00万,<0.1%,10,<0.1%,0.2,0.2%
2025-05-10,地球脉动：极境生存,,626.2万,0.00万,<0.1%,1,<0.1%,2.0,--
2025-05-10,久别·重逢,上映57天,106.2万,0.00万,<0.1%,2,<0.1%,0.5,5.5%
2025-05-10,唤醒者,,527.1万,0.00万,<0.1%,2,<0.1%,1.0,2.5%
2025-05-10,大圣降妖,,215.6万,0.00万,<0.1%,2,<0.1%,43.0,--
2025-05-10,目中无人：以眼还眼,展映,1.7万,0.00万,<0.1%,2,<0.1%,0.0,--
2025-05-10,散养时代,,2.3万,0万,<0.1%,3,<0.1%,0.0,--
2025-05-10,奇妙王国之魔法奇缘,,1002.5万,0万,<0.1%,3,<0.1%,0.0,--
2025-05-10,沐浴之友,,上映2天,0万,<0.1%,2,<0.1%,0.0,--
2025-05-10,情书,,6520.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,白雪公主,上映51天,931.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,东四十条,上映33天,57.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-05-10,想飞的女孩,上映64天,1697.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,边海,上映86天,78.6万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,援藏日记,上映52天,198.9万,0万,<0.1%,2,<0.1%,0.0,--
2025-05-10,刺猬索尼克3,,4414.5万,0万,<0.1%,6,<0.1%,0.0,--
2025-05-10,致命抉择,上映72天,183.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,脐带,,170.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-05-10,打铁花行动,上映62天,219.5万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,猪猪侠大电影·星际行动,,5474.5万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,穷养攻略,上映22天,31.1万,0万,<0.1%,6,<0.1%,0.0,--
2025-05-10,我会好好的,上映50天,2491.2万,0万,<0.1%,3,<0.1%,0.0,--
2025-05-10,攀枝花红了,上映46天,8.4万,0万,<0.1%,2,<0.1%,0.0,--
2025-05-10,铁门关（戏曲 吕剧）,,1114,0万,<0.1%,3,<0.1%,0.0,--
2025-05-10,多幸运遇见你,上映65天,1930.5万,0万,<0.1%,9,<0.1%,0.0,--
2025-05-10,下一个台风,展映,8.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,小小的我,,7.65亿,0万,<0.1%,8,<0.1%,0.0,--
2025-05-10,快乐的童年时光,上映54天,2298,0万,<0.1%,2,<0.1%,0.0,--
2025-05-10,哪吒之魔童降世,,50.35亿,0万,<0.1%,2,<0.1%,0.0,--
2025-05-10,雅丹卫士,展映,53,0万,<0.1%,9,<0.1%,0.0,--
2025-05-10,浴血困牛山,,81.5万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,真爱找麻烦！,,454.6万,0万,<0.1%,3,<0.1%,0.0,--
2025-05-10,出走的决心,,1.24亿,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,非标准恋爱,上映58天,179.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,二八时代,,4310,0万,<0.1%,2,<0.1%,0.0,--
2025-05-10,海洋奇缘2,,1.11亿,0万,<0.1%,1,<0.1%,0.0,--
2025-05-10,熊孩子·探险熊兵,展映,12.2万,0万,<0.1%,22,<0.1%,0.0,0.0%
2025-05-10,不完美逃脱,上映38天,141.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,水饺皇后,上映12天,2.86亿,1857.78万,29.4%,89206,20.7%,5.3,3.6%
2025-05-11,猎金·游戏,上映11天,1.90亿,1246.29万,19.7%,64968,15.1%,4.8,3.6%
2025-05-11,人生开门红,上映11天,9402.7万,570.01万,9.0%,38690,9.0%,3.7,3.5%
2025-05-11,幽灵公主,上映11天,8746.3万,469.74万,7.4%,31285,7.2%,3.7,3.2%
2025-05-11,哪吒之魔童闹海,,153.88亿,389.08万,6.1%,26362,6.1%,3.4,2.7%
2025-05-11,雷霆特攻队*,上映12天,1.00亿,357.66万,5.6%,27760,6.4%,2.9,1.9%
2025-05-11,苍茫的天涯是我的爱,上映11天,7241.5万,302.90万,4.7%,32823,7.6%,2.4,2.4%
2025-05-11,大风杀,上映11天,4430.5万,243.79万,3.8%,22647,5.2%,3.0,3.0%
2025-05-11,攻壳机动队,上映2天,548.1万,216.70万,3.4%,13330,3.1%,3.9,3.4%
2025-05-11,海底小纵队：海啸大危机,上映11天,2581.9万,166.76万,2.6%,18109,4.2%,2.8,2.8%
2025-05-11,孤独摇滚(下),上映2天,497.5万,140.55万,2.2%,26308,6.1%,1.4,1.3%
2025-05-11,我的世界大电影,上映38天,2.06亿,110.12万,1.7%,7579,1.7%,3.8,3.7%
2025-05-11,开心超人之逆世营救,上映11天,1164.0万,53.36万,0.8%,8386,1.9%,1.9,2.0%
2025-05-11,妈妈，我想你,,161.7万,27.87万,0.4%,406,<0.1%,16.6,14.4%
2025-05-11,地上的云朵,上映5天,140.7万,23.47万,0.3%,6675,1.5%,0.7,0.7%
2025-05-11,孤独摇滚（上）,上映17天,1929.8万,22.50万,0.3%,2986,0.6%,2.0,1.9%
2025-05-11,熊出没·重启未来,,8.19亿,17.74万,0.2%,1707,0.3%,2.5,2.7%
2025-05-11,我仍在此,点映,32.0万,17.28万,0.2%,1503,0.3%,2.9,3.0%
2025-05-11,唐探1900,,36.09亿,11.29万,0.1%,459,0.1%,2.9,7.7%
2025-05-11,向阳·花,上映38天,2.29亿,6.86万,0.1%,1410,0.3%,1.6,1.7%
2025-05-11,感谢生命中有个你,上映3天,19.1万,5.14万,<0.1%,731,0.1%,3.5,4.1%
2025-05-11,不说话的爱,上映39天,1.43亿,5.01万,<0.1%,460,0.1%,3.6,4.7%
2025-05-11,我料青山应如是,上映24天,22.6万,4.90万,<0.1%,15,<0.1%,65.4,70.9%
2025-05-11,封神第二部：战火西岐,,12.37亿,4.55万,<0.1%,7,<0.1%,45.0,100.0%
2025-05-11,孤独的美食家 剧场版,上映24天,789.6万,4.44万,<0.1%,241,<0.1%,4.3,4.8%
2025-05-11,射雕英雄传：侠之大者,,6.88亿,3.73万,<0.1%,76,<0.1%,7.4,5.2%
2025-05-11,有病才会喜欢你,上映23天,2287.1万,3.70万,<0.1%,574,0.1%,1.8,2.1%
2025-05-11,日暮·归乡,上映2天,7.9万,2.86万,<0.1%,1415,0.3%,0.6,0.6%
2025-05-11,九龙城寨之围城,,6.86亿,2.77万,<0.1%,730,0.1%,1.2,1.4%
2025-05-11,钢琴搬来搬去,上映16天,35.4万,2.62万,<0.1%,16,<0.1%,56.7,58.2%
2025-05-11,猫猫的奇幻漂流,上映73天,2823.7万,2.17万,<0.1%,172,<0.1%,3.3,3.8%
2025-05-11,雄狮少年,,2.49亿,1.48万,<0.1%,17,<0.1%,29.2,20.1%
2025-05-11,康熙与路易十四,,274.4万,1.30万,<0.1%,3,<0.1%,133.0,100.0%
2025-05-11,夜半凶宅,上映59天,387.7万,1.15万,<0.1%,396,<0.1%,1.0,1.0%
2025-05-11,破·地狱：感恩特别版,上映38天,158.4万,1.14万,<0.1%,123,<0.1%,2.0,2.4%
2025-05-11,摇滚诗人:未知的传奇,上映20天,107.9万,0.85万,<0.1%,42,<0.1%,4.0,5.8%
2025-05-11,猎狐·行动,上映38天,8745.5万,0.81万,<0.1%,239,<0.1%,1.3,1.5%
2025-05-11,蛟龙行动,,3.93亿,0.73万,<0.1%,2,<0.1%,26.0,75.7%
2025-05-11,钻石照耀钟鼓楼,上映23天,2.5万,0.69万,<0.1%,6,<0.1%,46.0,82.6%
2025-05-11,机动战士高达：跨时之战,上映38天,2095.0万,0.67万,<0.1%,123,<0.1%,1.2,1.3%
2025-05-11,红嫁衣,点映,6272,0.62万,<0.1%,5,<0.1%,44.8,32.0%
2025-05-11,折翼的天使,上映45天,91.1万,0.62万,<0.1%,13,<0.1%,13.5,--
2025-05-11,热烈,,9.33亿,0.61万,<0.1%,51,<0.1%,3.9,3.9%
2025-05-11,还有明天,上映65天,4485.9万,0.60万,<0.1%,41,<0.1%,3.8,5.0%
2025-05-11,特别的你,上映40天,69.3万,0.53万,<0.1%,8,<0.1%,28.3,41.1%
2025-05-11,你好FM949,上映2天,1.5万,0.52万,<0.1%,60,<0.1%,2.1,2.3%
2025-05-11,黎明的一切,上映24天,162.5万,0.48万,<0.1%,33,<0.1%,3.7,4.3%
2025-05-11,海绵宝宝：皮老板大电影,上映65天,1245.6万,0.43万,<0.1%,98,<0.1%,1.3,1.5%
2025-05-11,戈壁行者,点映,8.9万,0.35万,<0.1%,1,<0.1%,100.0,46.7%
2025-05-11,荣耀,上映16天,36.5万,0.33万,<0.1%,30,<0.1%,4.5,7.0%
2025-05-11,荒蛮故事,上映31天,292.8万,0.32万,<0.1%,22,<0.1%,3.7,4.7%
2025-05-11,踢出个未来,,150.5万,0.30万,<0.1%,12,<0.1%,9.5,13.5%
2025-05-11,速度与激情7,,24.42亿,0.26万,<0.1%,29,<0.1%,1.8,5.9%
2025-05-11,怒火营救,上映4天,8941,0.18万,<0.1%,254,<0.1%,0.2,0.2%
2025-05-11,大突围,,1295.6万,0.16万,<0.1%,2,<0.1%,20.0,50.0%
2025-05-11,命中罪爱,上映30天,127.9万,0.12万,<0.1%,25,<0.1%,1.2,1.4%
2025-05-11,乐一通大电影：地球爆炸之日,上映24天,167.7万,0.12万,<0.1%,66,<0.1%,0.5,0.6%
2025-05-11,触碰你,上映23天,460.2万,0.12万,<0.1%,50,<0.1%,0.5,2.3%
2025-05-11,此心安处,上映31天,526.2万,0.11万,<0.1%,20,<0.1%,1.4,1.4%
2025-05-11,内沙,点映,5.6万,0.10万,<0.1%,4,<0.1%,5.5,10.5%
2025-05-11,金的音像店,,184.0万,0.10万,<0.1%,5,<0.1%,7.4,17.8%
2025-05-11,寻秘自然：时间的形状,,41.6万,0.09万,<0.1%,1,<0.1%,32.0,50.0%
2025-05-11,火之鸟 伊甸之花,上映24天,86.5万,0.09万,<0.1%,23,<0.1%,1.0,1.1%
2025-05-11,极限守护,,43.9万,0.08万,<0.1%,9,<0.1%,1.3,5.5%
2025-05-11,制暴：无限杀机,上映45天,4453.1万,0.08万,<0.1%,53,<0.1%,0.4,0.6%
2025-05-11,超级的我,,1239.1万,0.06万,<0.1%,8,<0.1%,2.1,--
2025-05-11,疾速追杀4,上映59天,4487.2万,0.05万,<0.1%,8,<0.1%,1.6,1.7%
2025-05-11,过春天,,1025.9万,0.04万,<0.1%,2,<0.1%,6.5,--
2025-05-11,地球脉动：极境生存,,626.2万,0.04万,<0.1%,3,<0.1%,6.0,12.0%
2025-05-11,独一无二,点映,472.0万,0.02万,<0.1%,43,<0.1%,0.2,0.6%
2025-05-11,穷养攻略,上映23天,31.1万,0.02万,<0.1%,8,<0.1%,0.6,1.5%
2025-05-11,诡才之道,上映79天,4033.3万,0.01万,<0.1%,6,<0.1%,1.0,1.3%
2025-05-11,天堂旅行团,上映65天,6599.2万,0.01万,<0.1%,13,<0.1%,0.3,0.3%
2025-05-11,阳光照耀青春里,上映38天,600.9万,0.01万,<0.1%,11,<0.1%,0.3,5.7%
2025-05-11,新龙门客栈（舞台纪录电影·越剧）,,621.0万,0.01万,<0.1%,1,<0.1%,3.0,3.2%
2025-05-11,吉庆街火,,2.1万,0.01万,<0.1%,1,<0.1%,3.0,--
2025-05-11,开心超人之时空营救,,2588.6万,0.00万,<0.1%,1,<0.1%,2.0,--
2025-05-11,十二公民,,1402.7万,0.00万,<0.1%,3,<0.1%,1.0,1.4%
2025-05-11,午时三刻,上映38天,10.2万,0.00万,<0.1%,14,<0.1%,0.1,0.0%
2025-05-11,歪打正好,上映59天,1.6万,0.00万,<0.1%,2,<0.1%,0.5,2.4%
2025-05-11,打铁花行动,上映63天,219.5万,0.00万,<0.1%,2,<0.1%,0.5,--
2025-05-11,滚烫年华,上映2天,3.6万,0.00万,<0.1%,13,<0.1%,<0.1,0.0%
2025-05-11,堡垒,,601.5万,0.00万,<0.1%,9,<0.1%,0.1,0.2%
2025-05-11,谍网追凶,上映31天,626.8万,0.00万,<0.1%,4,<0.1%,0.0,2.0%
2025-05-11,奇异世界历险记,,502.1万,0.00万,<0.1%,3,<0.1%,6.0,--
2025-05-11,散养时代,,2.3万,0万,<0.1%,3,<0.1%,0.0,--
2025-05-11,奇妙王国之魔法奇缘,,1002.5万,0万,<0.1%,3,<0.1%,0.0,--
2025-05-11,沐浴之友,,上映3天,0万,<0.1%,2,<0.1%,0.0,--
2025-05-11,爱情神话,,2.60亿,0万,<0.1%,3,<0.1%,0.0,0.2%
2025-05-11,假爸爸,,4053.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,目中无人：以眼还眼,展映,1.7万,0万,<0.1%,2,<0.1%,0.0,--
2025-05-11,白雪公主,上映52天,931.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,再见，也许不再见,上映44天,16.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,东四十条,上映34天,57.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,青春 中国,上映22天,1950,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,边海,上映87天,78.6万,0万,<0.1%,2,<0.1%,0.0,--
2025-05-11,援藏日记,上映53天,198.9万,0万,<0.1%,3,<0.1%,0.0,--
2025-05-11,刺猬索尼克3,,4414.5万,0万,<0.1%,5,<0.1%,0.0,--
2025-05-11,怒水西流,上映51天,4846.0万,0万,<0.1%,7,<0.1%,0.0,--
2025-05-11,脐带,,170.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-05-11,我会好好的,上映51天,2491.2万,0万,<0.1%,3,<0.1%,0.0,--
2025-05-11,攀枝花红了,上映47天,8.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,铁门关（戏曲 吕剧）,,1114,0万,<0.1%,3,<0.1%,0.0,--
2025-05-11,乘船而去,,158.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,下一个台风,展映,8.2万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,插翅难飞,上映66天,128.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,快乐的童年时光,上映55天,2298,0万,<0.1%,7,<0.1%,0.0,--
2025-05-11,狮子王：木法沙传奇,,1.23亿,0万,<0.1%,5,<0.1%,0.0,--
2025-05-11,哪吒之魔童降世,,50.35亿,0万,<0.1%,3,<0.1%,0.0,--
2025-05-11,雅丹卫士,展映,53,0万,<0.1%,11,<0.1%,0.0,--
2025-05-11,三大队,,7.05亿,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,真爱找麻烦！,,454.6万,0万,<0.1%,2,<0.1%,0.0,--
2025-05-11,好东西,,7.21亿,0万,<0.1%,7,<0.1%,0.0,--
2025-05-11,出走的决心,,1.24亿,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,非标准恋爱,上映59天,179.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-11,二八时代,,4310,0万,<0.1%,2,<0.1%,0.0,--
2025-05-11,熊孩子·探险熊兵,展映,12.2万,0万,<0.1%,15,<0.1%,0.0,--
2025-05-11,不完美逃脱,上映39天,141.9万,0万,<0.1%,1,<0.1%,0.0,--
2025-05-12,水饺皇后,上映13天,2.91亿,533.35万,25.0%,78438,22.0%,1.7,1.2%
2025-05-12,猎金·游戏,上映12天,1.95亿,510.55万,23.9%,59022,16.5%,2.2,1.7%
2025-05-12,人生开门红,上映12天,9614.2万,211.50万,9.9%,36718,10.3%,1.5,1.4%
2025-05-12,哪吒之魔童闹海,,153.90亿,164.36万,7.7%,19219,5.3%,1.1,0.9%
2025-05-12,苍茫的天涯是我的爱,上映12天,7362.4万,120.95万,5.6%,31772,8.9%,1.0,1.0%
2025-05-12,雷霆特攻队*,上映13天,1.01亿,117.98万,5.5%,25058,7.0%,1.1,0.7%
2025-05-12,幽灵公主,上映12天,8849.2万,102.96万,4.8%,23879,6.7%,1.1,0.9%
2025-05-12,大风杀,上映12天,4521.0万,90.48万,4.2%,22682,6.3%,1.1,1.1%
2025-05-12,攻壳机动队,上映3天,619.9万,71.82万,3.3%,10577,2.9%,1.6,1.4%
2025-05-12,唐探1900,,36.10亿,35.28万,1.6%,428,0.1%,6.0,7.0%
2025-05-12,我的世界大电影,上映39天,2.06亿,33.42万,1.5%,4191,1.1%,1.7,1.7%
2025-05-12,地上的云朵,上映6天,170.3万,29.63万,1.3%,10200,2.8%,0.6,0.6%
2025-05-12,孤独摇滚(下),上映3天,524.5万,26.92万,1.2%,16405,4.6%,0.4,0.4%
2025-05-12,封神第二部：战火西岐,,12.37亿,13.04万,0.6%,11,<0.1%,89.9,73.9%
2025-05-12,射雕英雄传：侠之大者,,6.88亿,8.41万,0.3%,76,<0.1%,9.6,17.2%
2025-05-12,海底小纵队：海啸大危机,上映12天,2587.4万,5.51万,0.2%,5494,1.5%,0.3,0.3%
2025-05-12,我料青山应如是,上映25天,27.7万,5.06万,0.2%,14,<0.1%,72.3,73.1%
2025-05-12,不说话的爱,上映40天,1.43亿,5.01万,0.2%,545,0.1%,3.1,3.8%
2025-05-12,感谢生命中有个你,上映4天,24.0万,4.88万,0.2%,135,<0.1%,18.1,17.5%
2025-05-12,熊出没·重启未来,,8.19亿,4.34万,0.2%,447,0.1%,1.0,1.8%
2025-05-12,向阳·花,上映39天,2.29亿,3.80万,0.1%,1649,0.4%,0.7,0.7%
2025-05-12,孤独摇滚（上）,上映18天,1933.4万,3.67万,0.1%,1855,0.5%,0.5,0.5%
2025-05-12,蛟龙行动,,3.93亿,2.33万,0.1%,5,<0.1%,37.2,100.0%
2025-05-12,还有明天,上映66天,4487.9万,1.95万,<0.1%,61,<0.1%,7.3,8.8%
2025-05-12,钢琴搬来搬去,上映17天,37.4万,1.92万,<0.1%,13,<0.1%,49.2,52.6%
2025-05-12,九龙城寨之围城,,6.86亿,1.62万,<0.1%,873,0.2%,0.6,0.6%
2025-05-12,有病才会喜欢你,上映24天,2288.7万,1.59万,<0.1%,621,0.1%,0.7,0.8%
2025-05-12,我仍在此,点映,33.4万,1.37万,<0.1%,8,<0.1%,34.3,--
2025-05-12,开心超人之逆世营救,上映12天,1165.3万,1.27万,<0.1%,2411,0.6%,0.2,0.1%
2025-05-12,日暮·归乡,上映3天,9.2万,1.23万,<0.1%,941,0.2%,0.4,0.4%
2025-05-12,孤独的美食家 剧场版,上映25天,790.8万,1.23万,<0.1%,257,<0.1%,1.1,1.2%
2025-05-12,红嫁衣,点映,1.6万,1.00万,<0.1%,6,<0.1%,59.7,71.5%
2025-05-12,夜半凶宅,上映60天,388.6万,0.94万,<0.1%,402,0.1%,0.8,0.7%
2025-05-12,摇滚诗人:未知的传奇,上映21天,108.7万,0.78万,<0.1%,52,<0.1%,2.6,3.5%
2025-05-12,猎狐·行动,上映39天,8746.3万,0.76万,<0.1%,405,0.1%,0.5,0.5%
2025-05-12,速度与激情7,,24.42亿,0.62万,<0.1%,31,<0.1%,4.5,6.7%
2025-05-12,机动战士高达：跨时之战,上映39天,2095.6万,0.59万,<0.1%,90,<0.1%,1.5,1.5%
2025-05-12,破·地狱：感恩特别版,上映39天,158.9万,0.44万,<0.1%,110,<0.1%,0.9,1.1%
2025-05-12,热烈,,9.33亿,0.43万,<0.1%,67,<0.1%,2.3,2.7%
2025-05-12,以法之名,,55.9万,0.42万,<0.1%,1,<0.1%,211.0,--
2025-05-12,猫猫的奇幻漂流,上映74天,2824.1万,0.37万,<0.1%,132,<0.1%,0.8,1.0%
2025-05-12,荣耀,上映17天,36.8万,0.34万,<0.1%,32,<0.1%,2.8,4.3%
2025-05-12,浴血困牛山,,81.8万,0.32万,<0.1%,2,<0.1%,40.0,65.0%
2025-05-12,楝树花开,点映,6068,0.25万,<0.1%,2,<0.1%,41.5,63.1%
2025-05-12,滚烫年华,上映3天,3.9万,0.25万,<0.1%,13,<0.1%,5.6,7.5%
2025-05-12,大突围,,1295.8万,0.25万,<0.1%,2,<0.1%,31.5,44.5%
2025-05-12,极限守护,,44.1万,0.22万,<0.1%,1,<0.1%,50.0,67.9%
2025-05-12,你好FM949,上映3天,1.7万,0.19万,<0.1%,55,<0.1%,1.0,1.2%
2025-05-12,踢出个未来,,150.7万,0.19万,<0.1%,3,<0.1%,26.0,32.7%
2025-05-12,黎明的一切,上映25天,162.7万,0.19万,<0.1%,38,<0.1%,1.2,1.6%
2025-05-12,荒蛮故事,上映32天,292.9万,0.15万,<0.1%,25,<0.1%,1.7,2.5%
2025-05-12,援藏日记,上映54天,199.1万,0.15万,<0.1%,4,<0.1%,10.8,65.6%
2025-05-12,内沙,零点场,5.7万,0.12万,<0.1%,3,<0.1%,13.3,27.6%
2025-05-12,怒火营救,上映5天,9938,0.09万,<0.1%,128,<0.1%,0.2,0.2%
2025-05-12,此心安处,上映32天,526.2万,0.07万,<0.1%,17,<0.1%,1.2,1.2%
2025-05-12,制暴：无限杀机,上映46天,4453.2万,0.07万,<0.1%,58,<0.1%,0.3,0.4%
2025-05-12,康熙与路易十四,,274.4万,0.06万,<0.1%,1,<0.1%,15.0,8.6%
2025-05-12,边海,上映88天,78.6万,0.04万,<0.1%,5,<0.1%,3.2,3.0%
2025-05-12,疾速追杀4,上映60天,4487.2万,0.03万,<0.1%,14,<0.1%,0.6,0.9%
2025-05-12,歪打正好,上映60天,1.6万,0.03万,<0.1%,4,<0.1%,1.8,2.4%
2025-05-12,触碰你,上映24天,460.2万,0.03万,<0.1%,47,<0.1%,0.1,0.4%
2025-05-12,海绵宝宝：皮老板大电影,上映66天,1245.6万,0.02万,<0.1%,38,<0.1%,0.2,0.3%
2025-05-12,火之鸟 伊甸之花,上映25天,86.6万,0.02万,<0.1%,22,<0.1%,0.3,0.3%
2025-05-12,乐一通大电影：地球爆炸之日,上映25天,167.7万,0.01万,<0.1%,16,<0.1%,0.3,0.6%
2025-05-12,午时三刻,上映39天,10.2万,0.01万,<0.1%,22,<0.1%,0.3,0.9%
2025-05-12,穷养攻略,上映24天,31.1万,0.01万,<0.1%,7,<0.1%,0.6,0.6%
2025-05-12,钻石照耀钟鼓楼,上映24天,2.5万,0.00万,<0.1%,2,<0.1%,1.0,1.7%
2025-05-12,寻秘自然：时间的形状,,41.7万,0.00万,<0.1%,1,<0.1%,2.0,--
2025-05-12,乘船而去,,158.1万,0.00万,<0.1%,1,<0.1%,1.0,1.0%
2025-05-12,久别·重逢,上映59天,106.2万,0.00万,<0.1%,1,<0.1%,1.0,--
