日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2025-04-08,你的颜色,上映47天,1731.3万,0.03万,<0.1%,34,<0.1%,0.3,0.3%
2025-04-08,周末狂飙,上映12天,33.1万,0.03万,<0.1%,68,<0.1%,0.1,0.2%
2025-04-08,小小的我,,7.65亿,0.01万,<0.1%,19,<0.1%,0.3,0.2%
2025-04-08,援藏日记,上映20天,186.5万,0.01万,<0.1%,283,<0.1%,<0.1,0.0%
2025-04-08,致命抉择,上映40天,183.2万,0.01万,<0.1%,12,<0.1%,0.4,0.6%
2025-04-08,碟仙玩偶,上映89天,376.6万,0.01万,<0.1%,12,<0.1%,0.5,0.6%
2025-04-08,超级的我,,1235.6万,0.01万,<0.1%,8,<0.1%,0.8,--
2025-04-08,追幸福的人,上映15天,41.6万,0.01万,<0.1%,55,<0.1%,<0.1,0.2%
2025-04-08,角斗士2,,3974.8万,0.01万,<0.1%,3,<0.1%,1.0,--
2025-04-08,阴阳师0,上映40天,277.8万,0.01万,<0.1%,8,<0.1%,0.3,0.4%
2025-04-08,火影忍者剧场版：忍者之路,,3089.8万,0.01万,<0.1%,1,<0.1%,1.0,--
2025-04-08,毒液：最后一舞,,6.84亿,0.00万,<0.1%,1,<0.1%,1.0,--
2025-04-08,蓦然回首,,5389.3万,0.00万,<0.1%,1,<0.1%,1.0,--
2025-04-08,歪打正好,上映26天,1.3万,0.00万,<0.1%,7,<0.1%,0.3,--
2025-04-08,天龙押运,,51.8万,0.00万,<0.1%,2,<0.1%,0.5,0.5%
2025-04-08,好东西,,7.21亿,0.00万,<0.1%,2,<0.1%,0.0,--
2025-04-08,苍山,上映36天,67.4万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-08,此心安处,点映,43,0万,<0.1%,1,<0.1%,0.0,--
2025-04-08,乔妍的心事,,1.51亿,0万,<0.1%,1,<0.1%,0.0,--
2025-04-08,潜艇总动员：环游地球80天,,5263.0万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-08,平原上的火焰,上映32天,1895.8万,0万,<0.1%,15,<0.1%,0.0,0.3%
2025-04-08,目中无人：以眼还眼,展映,1.6万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-08,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-04-08,编号17,上映33天,1619.9万,0万,<0.1%,6,<0.1%,0.0,0.4%
2025-04-08,金的音像店,,181.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-08,武替道,上映26天,8.5万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-08,命中罪爱,,点映,0万,<0.1%,1,<0.1%,0.0,--
2025-04-08,火锅艺术家,上映96天,5910.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-08,海绵宝宝：拯救比奇堡,,3235.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-08,封神第二部：战火西岐,上映70天,12.25亿,0万,<0.1%,2,<0.1%,0.0,--
2025-04-08,冰雪奇缘2,,8.60亿,0万,<0.1%,4,<0.1%,0.0,--
2025-04-08,下一个台风,展映,8.2万,0万,<0.1%,10,<0.1%,0.0,--
2025-04-08,插翅难飞,上映33天,128.1万,0万,<0.1%,5,<0.1%,0.0,--
2025-04-08,快乐的童年时光,上映22天,2298,0万,<0.1%,1,<0.1%,0.0,--
2025-04-08,雅丹卫士,,展映,0万,<0.1%,2,<0.1%,0.0,3.9%
2025-04-08,倩女幽魂,,1.40亿,0万,<0.1%,1,<0.1%,0.0,--
2025-04-08,速度与激情7,,24.23亿,0万,<0.1%,6,<0.1%,0.0,--
2025-04-08,出走的决心,,1.24亿,0万,<0.1%,1,<0.1%,0.0,--
2025-04-08,谁是大英雄,上映25天,7865,0万,<0.1%,3,<0.1%,0.0,--
2025-04-09,向阳·花,上映6天,1.04亿,738.79万,36.2%,81439,22.4%,2.3,1.7%
2025-04-09,不说话的爱,上映7天,8345.1万,355.05万,17.4%,58782,16.2%,1.5,1.3%
2025-04-09,猎狐·行动,上映6天,3187.4万,245.49万,12.0%,35284,9.7%,1.7,1.7%
2025-04-09,我的世界大电影,上映6天,1.14亿,237.12万,11.6%,65120,17.9%,0.9,0.7%
2025-04-09,哪吒之魔童闹海,上映71天,151.73亿,218.85万,10.7%,49935,13.7%,1.0,0.7%
2025-04-09,热烈,,9.27亿,39.15万,1.9%,5803,1.6%,1.6,1.5%
2025-04-09,制暴：无限杀机,上映13天,4099.0万,36.88万,1.8%,8459,2.3%,1.1,1.1%
2025-04-09,机动战士高达：跨时之战,上映6天,1588.8万,34.62万,1.6%,14963,4.1%,0.6,0.5%
2025-04-09,唐探1900,上映71天,35.73亿,25.93万,1.2%,6750,1.8%,0.9,0.9%
2025-04-09,阳光照耀青春里,上映6天,496.0万,16.41万,0.8%,10820,2.9%,0.4,0.4%
2025-04-09,怒水西流,上映19天,4790.8万,9.97万,0.4%,6124,1.6%,0.5,0.5%
2025-04-09,音乐课,,79.8万,9.47万,0.4%,21,<0.1%,150.3,--
2025-04-09,还有明天,上映33天,4341.9万,7.82万,0.3%,763,0.2%,2.3,2.5%
2025-04-09,折翼的天使,上映13天,71.7万,6.27万,0.3%,54,<0.1%,32.9,26.4%
2025-04-09,倩女幽魂,,2231.0万,5.86万,0.2%,1930,0.5%,0.8,0.8%
2025-04-09,东四十条,上映2天,26.5万,5.71万,0.2%,6147,1.6%,0.2,0.2%
2025-04-09,追幸福的人,上映16天,46.9万,5.32万,0.2%,46,<0.1%,46.1,64.6%
2025-04-09,射雕英雄传：侠之大者,上映71天,6.78亿,5.03万,0.2%,555,0.1%,2.1,1.9%
2025-04-09,打铁花行动,上映31天,150.8万,4.24万,0.2%,35,<0.1%,31.8,27.0%
2025-04-09,猫猫的奇幻漂流,上映41天,2684.2万,3.93万,0.1%,945,0.2%,1.0,1.0%
2025-04-09,破·地狱：感恩特别版,上映6天,76.0万,3.23万,0.1%,132,<0.1%,5.3,3.9%
2025-04-09,您的声音,上映51天,7700.3万,3.12万,0.1%,39,<0.1%,19.5,17.6%
2025-04-09,潮,上映30天,98.2万,2.34万,0.1%,38,<0.1%,20.4,29.3%
2025-04-09,向阳花开,,7.2万,2.30万,0.1%,15,<0.1%,47.3,87.6%
2025-04-09,花样年华,上映55天,6152.6万,2.02万,<0.1%,195,<0.1%,1.7,2.0%
2025-04-09,疾速追杀4,上映27天,4469.9万,1.90万,<0.1%,619,0.1%,0.7,0.7%
2025-04-09,夜半凶宅,上映27天,340.0万,1.49万,<0.1%,796,0.2%,0.6,0.6%
2025-04-09,天堂旅行团,上映33天,6589.0万,1.34万,<0.1%,842,0.2%,0.5,0.5%
2025-04-09,熊出没·重启未来,上映71天,8.07亿,1.21万,<0.1%,1310,0.3%,0.2,0.2%
2025-04-09,我会好好的,上映19天,2478.1万,1.07万,<0.1%,950,0.2%,0.3,0.3%
2025-04-09,特别的你,上映8天,56.5万,0.58万,<0.1%,15,<0.1%,15.8,22.3%
2025-04-09,诡才之道,上映47天,4026.7万,0.57万,<0.1%,190,<0.1%,0.7,0.8%
2025-04-09,新龙门客栈（舞台纪录电影·越剧）,,615.4万,0.51万,<0.1%,449,0.1%,0.4,0.3%
2025-04-09,不完美逃脱,上映7天,33.9万,0.49万,<0.1%,375,0.1%,0.4,0.4%
2025-04-09,午时三刻,上映6天,5.1万,0.46万,<0.1%,494,0.1%,0.3,0.3%
2025-04-09,白雪公主,上映20天,924.8万,0.36万,<0.1%,237,<0.1%,0.4,0.4%
2025-04-09,浴血困牛山,,66.1万,0.34万,<0.1%,3,<0.1%,26.3,41.7%
2025-04-09,海绵宝宝：皮老板大电影,上映33天,1211.1万,0.24万,<0.1%,262,<0.1%,0.3,0.3%
2025-04-09,大突围,,1286.6万,0.23万,<0.1%,3,<0.1%,19.7,13.6%
2025-04-09,单声,,216.8万,0.20万,<0.1%,6,<0.1%,17.3,66.6%
2025-04-09,边海,上映55天,72.2万,0.15万,<0.1%,8,<0.1%,6.8,11.3%
2025-04-09,完美的日子,,333.6万,0.14万,<0.1%,13,<0.1%,2.8,4.0%
2025-04-09,多幸运遇见你,上映34天,1928.9万,0.13万,<0.1%,129,<0.1%,0.3,0.4%
2025-04-09,攀枝花红了,上映15天,4.7万,0.13万,<0.1%,5,<0.1%,8.8,31.5%
2025-04-09,去唱卡拉OK吧！,上映83天,441.9万,0.12万,<0.1%,13,<0.1%,2.0,2.4%
2025-04-09,真爱营业,上映26天,1005.4万,0.09万,<0.1%,201,<0.1%,0.1,0.2%
2025-04-09,康熙与路易十四,,265.1万,0.06万,<0.1%,3,<0.1%,5.3,5.8%
2025-04-09,你的颜色,上映48天,1731.3万,0.06万,<0.1%,42,<0.1%,0.4,0.5%
2025-04-09,武替道,上映27天,8.6万,0.06万,<0.1%,5,<0.1%,1.8,4.3%
2025-04-09,华侨女英雄李林,上映83天,1.2万,0.05万,<0.1%,1,<0.1%,22.0,--
2025-04-09,美国队长4,上映55天,1.04亿,0.03万,<0.1%,38,<0.1%,0.3,0.2%
2025-04-09,周末狂飙,上映13天,33.1万,0.03万,<0.1%,75,<0.1%,0.1,0.1%
2025-04-09,毛泽东在上海1924,,14.9万,0.03万,<0.1%,1,<0.1%,36.0,--
2025-04-09,久别·重逢,上映26天,105.5万,0.03万,<0.1%,31,<0.1%,0.3,0.5%
2025-04-09,想飞的女孩,上映33天,1696.9万,0.03万,<0.1%,54,<0.1%,0.2,0.2%
2025-04-09,非标准恋爱,上映27天,179.1万,0.03万,<0.1%,62,<0.1%,0.2,0.1%
2025-04-09,超级的我,,1235.6万,0.02万,<0.1%,8,<0.1%,1.3,--
2025-04-09,灶王传,上映75天,1043.9万,0.02万,<0.1%,1,<0.1%,8.0,--
2025-04-09,援藏日记,上映21天,186.5万,0.02万,<0.1%,286,<0.1%,<0.1,0.0%
2025-04-09,小小的我,,7.65亿,0.00万,<0.1%,18,<0.1%,0.1,0.1%
2025-04-09,谁是大英雄,上映26天,7935,0.00万,<0.1%,3,<0.1%,0.7,5.4%
2025-04-09,致命抉择,上映41天,183.2万,0.00万,<0.1%,16,<0.1%,0.1,0.1%
2025-04-09,再见，也许不再见,上映12天,15.7万,0.00万,<0.1%,27,<0.1%,<0.1,0.0%
2025-04-09,歪打正好,上映27天,1.3万,0.00万,<0.1%,11,<0.1%,0.2,5.2%
2025-04-09,阴阳师0,上映41天,277.8万,0.00万,<0.1%,6,<0.1%,0.2,0.2%
2025-04-09,机动战士高达NT,,870.7万,0.00万,<0.1%,3,<0.1%,0.3,0.8%
2025-04-09,天龙押运,,51.8万,0.00万,<0.1%,2,<0.1%,0.5,0.5%
2025-04-09,封神第二部：战火西岐,上映71天,12.25亿,0.00万,<0.1%,8,<0.1%,0.0,0.9%
2025-04-09,过春天,,1023.8万,0.00万,<0.1%,1,<0.1%,0.0,--
2025-04-09,苍山,上映37天,67.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-09,此心安处,点映,43,0万,<0.1%,2,<0.1%,0.0,--
2025-04-09,志愿军：存亡之战,,12.06亿,0万,<0.1%,1,<0.1%,0.0,--
2025-04-09,平原上的火焰,上映33天,1895.8万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-09,目中无人：以眼还眼,展映,1.6万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-09,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-04-09,下一个台风,展映,8.2万,0万,<0.1%,8,<0.1%,0.0,--
2025-04-09,编号17,上映34天,1619.9万,0万,<0.1%,7,<0.1%,0.0,--
2025-04-09,插翅难飞,上映34天,128.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-09,荒蛮故事,点映,17.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-09,快乐的童年时光,上映23天,2298,0万,<0.1%,1,<0.1%,0.0,--
2025-04-09,雅丹卫士,,展映,0万,<0.1%,4,<0.1%,0.0,--
2025-04-09,碟仙玩偶,上映90天,376.6万,0万,<0.1%,9,<0.1%,0.0,--
2025-04-09,极限守护,,42.9万,0万,<0.1%,2,<0.1%,0.0,1.1%
2025-04-09,火锅艺术家,上映97天,5910.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-09,海绵宝宝：拯救比奇堡,,3235.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-09,谍网追凶,点映,3.0万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-09,好东西,,7.21亿,0万,<0.1%,1,<0.1%,0.0,--
2025-04-09,速度与激情7,,24.23亿,0万,<0.1%,12,<0.1%,0.0,--
2025-04-09,出走的决心,,1.24亿,0万,<0.1%,2,<0.1%,0.0,--
2025-04-09,冰雪奇缘2,,8.60亿,0万,<0.1%,4,<0.1%,0.0,--
2025-04-09,倩女幽魂：人间情,展映,1165,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,向阳·花,上映7天,1.11亿,677.71万,36.3%,82415,22.7%,2.1,1.5%
2025-04-10,不说话的爱,上映8天,8654.1万,308.97万,16.5%,58943,16.2%,1.3,1.1%
2025-04-10,猎狐·行动,上映7天,3427.1万,239.73万,12.8%,35933,9.9%,1.6,1.6%
2025-04-10,哪吒之魔童闹海,上映72天,151.75亿,209.97万,11.2%,49347,13.6%,1.0,0.7%
2025-04-10,我的世界大电影,上映7天,1.16亿,195.99万,10.5%,63408,17.5%,0.8,0.6%
2025-04-10,热烈,,9.27亿,34.70万,1.8%,5801,1.6%,1.4,1.3%
2025-04-10,制暴：无限杀机,上映14天,4132.4万,33.39万,1.7%,8513,2.3%,1.0,0.9%
2025-04-10,机动战士高达：跨时之战,上映7天,1617.5万,28.64万,1.5%,14656,4.0%,0.5,0.4%
2025-04-10,唐探1900,上映72天,35.73亿,25.53万,1.3%,6831,1.8%,0.9,0.9%
2025-04-10,阳光照耀青春里,上映7天,511.4万,15.38万,0.8%,10510,2.9%,0.4,0.4%
2025-04-10,还有明天,上映34天,4351.5万,9.52万,0.5%,791,0.2%,2.6,2.8%
2025-04-10,怒水西流,上映20天,4799.4万,8.66万,0.4%,6145,1.6%,0.5,0.4%
2025-04-10,音乐课,,88.0万,8.20万,0.4%,18,<0.1%,152.0,--
2025-04-10,折翼的天使,上映14天,78.4万,6.70万,0.3%,54,<0.1%,35.7,28.7%
2025-04-10,射雕英雄传：侠之大者,上映72天,6.78亿,5.93万,0.3%,575,0.1%,2.4,2.2%
2025-04-10,倩女幽魂,,2236.9万,5.87万,0.3%,1949,0.5%,0.8,0.8%
2025-04-10,追幸福的人,上映17天,52.2万,5.28万,0.2%,47,<0.1%,45.0,60.7%
2025-04-10,速度与激情7,,24.23亿,5.23万,0.2%,637,0.1%,1.8,1.6%
2025-04-10,东四十条,上映3天,31.2万,4.75万,0.2%,6213,1.7%,0.2,0.1%
2025-04-10,猫猫的奇幻漂流,上映42天,2687.8万,3.65万,0.1%,970,0.2%,0.9,0.9%
2025-04-10,打铁花行动,上映32天,154.0万,3.16万,0.1%,33,<0.1%,24.3,28.7%
2025-04-10,破·地狱：感恩特别版,上映7天,78.7万,2.63万,0.1%,130,<0.1%,4.2,3.1%
2025-04-10,潮,上映31天,100.8万,2.55万,0.1%,42,<0.1%,19.2,28.7%
2025-04-10,向阳花开,,9.4万,2.17万,0.1%,16,<0.1%,41.8,30.8%
2025-04-10,您的声音,上映52天,7702.5万,2.11万,0.1%,45,<0.1%,12.7,11.0%
2025-04-10,疾速追杀4,上映28天,4472.0万,2.08万,0.1%,634,0.1%,0.8,0.7%
2025-04-10,援藏日记,上映22天,188.2万,1.75万,<0.1%,286,<0.1%,1.7,2.2%
2025-04-10,夜半凶宅,上映28天,341.6万,1.55万,<0.1%,809,0.2%,0.6,0.6%
2025-04-10,熊出没·重启未来,上映72天,8.07亿,1.22万,<0.1%,1282,0.3%,0.2,0.2%
2025-04-10,单声,,218.0万,1.19万,<0.1%,11,<0.1%,50.9,55.3%
2025-04-10,我会好好的,上映20天,2479.3万,1.14万,<0.1%,960,0.2%,0.3,0.4%
2025-04-10,花样年华,上映56天,6153.4万,0.84万,<0.1%,193,<0.1%,1.0,1.2%
2025-04-10,新龙门客栈（舞台纪录电影·越剧）,,616.2万,0.77万,<0.1%,457,0.1%,0.5,0.5%
2025-04-10,椰林深处,,29.1万,0.69万,<0.1%,2,<0.1%,139.0,--
2025-04-10,天堂旅行团,上映34天,6589.6万,0.66万,<0.1%,849,0.2%,0.2,0.2%
2025-04-10,伟大征程,,1033.4万,0.54万,<0.1%,4,<0.1%,35.3,55.0%
2025-04-10,攀枝花红了,上映16天,5.3万,0.52万,<0.1%,11,<0.1%,15.7,43.3%
2025-04-10,午时三刻,上映7天,5.6万,0.52万,<0.1%,486,0.1%,0.3,0.3%
2025-04-10,浴血困牛山,,66.6万,0.49万,<0.1%,4,<0.1%,29.3,58.3%
2025-04-10,唤醒者,,525.8万,0.46万,<0.1%,3,<0.1%,47.7,33.0%
2025-04-10,诡才之道,上映48天,4027.1万,0.45万,<0.1%,209,<0.1%,0.6,0.6%
2025-04-10,左滩·芳菲年华,上映24天,2.1万,0.42万,<0.1%,2,<0.1%,85.0,59.3%
2025-04-10,谍网追凶,零点场,3.3万,0.34万,<0.1%,86,<0.1%,1.0,0.9%
2025-04-10,大突围,,1286.9万,0.32万,<0.1%,4,<0.1%,20.0,19.8%
2025-04-10,不完美逃脱,上映8天,34.2万,0.31万,<0.1%,372,0.1%,0.2,0.2%
2025-04-10,白雪公主,上映21天,925.1万,0.30万,<0.1%,213,<0.1%,0.3,0.3%
2025-04-10,戈壁行者,,1.8万,0.30万,<0.1%,1,<0.1%,122.0,--
2025-04-10,特别的你,上映9天,56.8万,0.27万,<0.1%,9,<0.1%,12.4,15.4%
2025-04-10,真爱营业,上映27天,1005.6万,0.22万,<0.1%,161,<0.1%,0.4,0.5%
2025-04-10,完美的日子,,333.8万,0.16万,<0.1%,13,<0.1%,3.0,4.7%
2025-04-10,边海,上映56天,72.4万,0.14万,<0.1%,10,<0.1%,5.6,9.0%
2025-04-10,海绵宝宝：皮老板大电影,上映34天,1211.2万,0.13万,<0.1%,264,<0.1%,0.1,0.1%
2025-04-10,海上钢琴师,,1.52亿,0.09万,<0.1%,1,<0.1%,1.0,--
2025-04-10,康熙与路易十四,,265.2万,0.09万,<0.1%,3,<0.1%,7.3,8.8%
2025-04-10,多幸运遇见你,上映35天,1929.0万,0.08万,<0.1%,129,<0.1%,0.2,0.2%
2025-04-10,去唱卡拉OK吧！,上映84天,442.0万,0.08万,<0.1%,12,<0.1%,1.8,2.4%
2025-04-10,爱情神话,,2.60亿,0.07万,<0.1%,1,<0.1%,13.0,12.3%
2025-04-10,周末狂飙,上映14天,33.2万,0.06万,<0.1%,82,<0.1%,0.2,0.3%
2025-04-10,你的颜色,上映49天,1731.4万,0.05万,<0.1%,47,<0.1%,0.3,0.4%
2025-04-10,非标准恋爱,上映28天,179.1万,0.04万,<0.1%,75,<0.1%,0.2,0.2%
2025-04-10,久别·重逢,上映27天,105.5万,0.04万,<0.1%,48,<0.1%,0.3,0.4%
2025-04-10,歪打正好,上映28天,1.4万,0.03万,<0.1%,10,<0.1%,1.1,5.3%
2025-04-10,再见，也许不再见,上映13天,15.7万,0.03万,<0.1%,27,<0.1%,0.3,0.4%
2025-04-10,美国队长4,上映56天,1.04亿,0.02万,<0.1%,40,<0.1%,0.2,0.2%
2025-04-10,致命抉择,上映42天,183.3万,0.02万,<0.1%,13,<0.1%,0.6,0.8%
2025-04-10,想飞的女孩,上映34天,1696.9万,0.01万,<0.1%,47,<0.1%,0.1,0.1%
2025-04-10,超级的我,,1235.6万,0.01万,<0.1%,8,<0.1%,0.5,--
2025-04-10,三大队,,7.05亿,0.00万,<0.1%,2,<0.1%,1.0,--
2025-04-10,出走的决心,,1.24亿,0.00万,<0.1%,4,<0.1%,0.5,--
2025-04-10,阴阳师0,上映42天,277.8万,0.00万,<0.1%,8,<0.1%,0.1,0.2%
2025-04-10,天龙押运,,51.8万,0.00万,<0.1%,2,<0.1%,0.5,0.5%
2025-04-10,好东西,,7.21亿,0.00万,<0.1%,2,<0.1%,0.0,--
2025-04-10,苍山,上映38天,67.4万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,此心安处,点映,43,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,初步举证,上映42天,3538.3万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,平原上的火焰,上映34天,1895.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,过春天,,1023.8万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,目中无人：以眼还眼,展映,1.6万,0万,<0.1%,3,<0.1%,0.0,--
2025-04-10,东坡（黄梅戏）,展映,408,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,编号17,上映35天,1619.9万,0万,<0.1%,8,<0.1%,0.0,--
2025-04-10,三湾改编,,5427.3万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-10,武替道,上映28天,8.6万,0万,<0.1%,5,<0.1%,0.0,1.0%
2025-04-10,命中罪爱,,点映,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,海绵宝宝：拯救比奇堡,,3235.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-10,蛟龙行动,上映72天,3.90亿,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,封神第二部：战火西岐,上映72天,12.25亿,0万,<0.1%,6,<0.1%,0.0,0.5%
2025-04-10,冰雪奇缘2,,8.60亿,0万,<0.1%,4,<0.1%,0.0,--
2025-04-10,花儿为什么这样红,,691.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,青蛙王子历险记2,,401.1万,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,下一个台风,展映,8.2万,0万,<0.1%,8,<0.1%,0.0,--
2025-04-10,插翅难飞,上映35天,128.1万,0万,<0.1%,2,<0.1%,0.0,--
2025-04-10,小小的我,,7.65亿,0万,<0.1%,17,<0.1%,0.0,--
2025-04-10,快乐的童年时光,上映24天,2298,0万,<0.1%,1,<0.1%,0.0,--
2025-04-10,雅丹卫士,,展映,0万,<0.1%,5,<0.1%,0.0,--
2025-04-10,倩女幽魂,,1.40亿,0万,<0.1%,2,<0.1%,0.0,--
2025-04-10,谁是大英雄,上映27天,7935,0万,<0.1%,4,<0.1%,0.0,--
2025-04-10,倩女幽魂：人间情,展映,1165,0万,<0.1%,1,<0.1%,0.0,--
2025-04-11,向阳·花,上映8天,1.18亿,769.89万,27.6%,74902,20.0%,2.6,1.9%
2025-04-11,不说话的爱,上映9天,9061.6万,407.46万,14.6%,48617,13.0%,2.1,1.8%
2025-04-11,我的世界大电影,上映8天,1.20亿,399.66万,14.3%,53406,14.3%,1.9,1.5%
2025-04-11,哪吒之魔童闹海,上映73天,151.78亿,323.07万,11.5%,43156,11.5%,1.7,1.3%
2025-04-11,速度与激情7,,24.25亿,259.30万,9.3%,39868,10.6%,1.5,1.0%
2025-04-11,猎狐·行动,上映8天,3662.9万,235.80万,8.4%,27301,7.3%,2.4,2.3%
2025-04-11,谍网追凶,上映首日,99.7万,96.43万,3.4%,19638,5.2%,1.2,1.1%
2025-04-11,此心安处,上映首日,66.4万,66.43万,2.3%,15112,4.0%,1.1,1.1%
2025-04-11,机动战士高达：跨时之战,上映8天,1652.0万,34.50万,1.2%,11756,3.1%,0.7,0.7%
2025-04-11,热烈,,9.28亿,29.27万,1.0%,3246,0.8%,2.2,2.1%
2025-04-11,荒蛮故事,上映首日,40.7万,23.35万,0.8%,4448,1.1%,1.3,1.4%
2025-04-11,唐探1900,上映73天,35.74亿,21.78万,0.7%,4538,1.2%,1.2,1.2%
2025-04-11,制暴：无限杀机,上映15天,4149.2万,16.78万,0.6%,4167,1.1%,1.0,1.0%
2025-04-11,阳光照耀青春里,上映8天,521.9万,10.46万,0.3%,4872,1.3%,0.5,0.6%
2025-04-11,射雕英雄传：侠之大者,上映73天,6.78亿,8.77万,0.3%,381,0.1%,5.7,5.2%
2025-04-11,还有明天,上映35天,4359.6万,8.16万,0.2%,464,0.1%,3.8,4.3%
2025-04-11,怒水西流,上映21天,4804.9万,5.47万,0.1%,3373,0.9%,0.6,0.6%
2025-04-11,追幸福的人,上映18天,57.5万,5.27万,0.1%,44,<0.1%,47.9,82.0%
2025-04-11,音乐课,,92.8万,4.78万,0.1%,10,<0.1%,159.6,--
2025-04-11,熊出没·重启未来,上映73天,8.07亿,4.63万,0.1%,1569,0.4%,0.8,0.9%
2025-04-11,倩女幽魂,,2241.5万,4.56万,0.1%,1155,0.3%,1.0,1.1%
2025-04-11,东四十条,上映4天,35.7万,4.42万,0.1%,5569,1.4%,0.2,0.2%
2025-04-11,触碰你,点映,4.0万,4.04万,0.1%,4,<0.1%,172.3,98.5%
2025-04-11,打铁花行动,上映33天,157.5万,3.58万,0.1%,23,<0.1%,40.5,34.5%
2025-04-11,猫猫的奇幻漂流,上映43天,2691.3万,3.46万,0.1%,695,0.1%,1.2,1.3%
2025-04-11,破·地狱：感恩特别版,上映8天,81.9万,3.25万,0.1%,124,<0.1%,5.6,4.0%
2025-04-11,单声,,221.0万,2.93万,0.1%,16,<0.1%,89.9,63.3%
2025-04-11,向阳花开,,11.6万,2.20万,<0.1%,16,<0.1%,42.4,36.7%
2025-04-11,夜半凶宅,上映29天,343.7万,2.12万,<0.1%,629,0.1%,1.1,1.2%
2025-04-11,您的声音,上映53天,7704.6万,2.09万,<0.1%,49,<0.1%,11.3,13.2%
2025-04-11,疾速追杀4,上映29天,4474.1万,2.06万,<0.1%,341,<0.1%,1.5,1.5%
2025-04-11,椰林深处,,30.9万,1.77万,<0.1%,13,<0.1%,54.5,52.4%
2025-04-11,不完美逃脱,上映9天,35.5万,1.23万,<0.1%,212,<0.1%,1.9,2.2%
2025-04-11,花样年华,上映57天,6154.6万,1.15万,<0.1%,147,<0.1%,1.9,2.2%
2025-04-11,新龙门客栈（舞台纪录电影·越剧）,,617.2万,0.98万,<0.1%,446,0.1%,0.7,0.7%
2025-04-11,边海,上映57天,73.3万,0.95万,<0.1%,9,<0.1%,40.1,87.0%
2025-04-11,我会好好的,上映21天,2480.2万,0.94万,<0.1%,526,0.1%,0.6,0.6%
2025-04-11,援藏日记,上映23天,189.0万,0.78万,<0.1%,195,<0.1%,0.7,0.9%
2025-04-11,浴血困牛山,,67.2万,0.63万,<0.1%,2,<0.1%,101.5,45.9%
2025-04-11,大突围,,1287.5万,0.60万,<0.1%,4,<0.1%,40.8,62.9%
2025-04-11,天堂旅行团,上映35天,6590.2万,0.57万,<0.1%,476,0.1%,0.4,0.4%
2025-04-11,攀枝花红了,上映17天,5.8万,0.52万,<0.1%,5,<0.1%,26.0,44.2%
2025-04-11,特别的你,上映10天,57.2万,0.45万,<0.1%,8,<0.1%,28.3,54.6%
2025-04-11,桃李无言,,33.2万,0.39万,<0.1%,2,<0.1%,78.0,98.1%
2025-04-11,海绵宝宝：皮老板大电影,上映35天,1211.6万,0.38万,<0.1%,280,<0.1%,0.4,0.5%
2025-04-11,折翼的天使,上映15天,78.8万,0.37万,<0.1%,27,<0.1%,4.0,--
2025-04-11,我，就是风!,,1326.9万,0.30万,<0.1%,3,<0.1%,51.3,--
2025-04-11,华侨女英雄李林,上映85天,1.5万,0.30万,<0.1%,4,<0.1%,30.5,36.6%
2025-04-11,潮,上映32天,101.0万,0.27万,<0.1%,9,<0.1%,8.3,13.4%
2025-04-11,诡才之道,上映49天,4027.4万,0.25万,<0.1%,108,<0.1%,0.6,0.7%
2025-04-11,你是我的英雄,,1153.8万,0.25万,<0.1%,4,<0.1%,21.5,32.1%
2025-04-11,戈壁行者,,2.0万,0.25万,<0.1%,1,<0.1%,100.0,30.2%
2025-04-11,唤醒者,,526.0万,0.24万,<0.1%,3,<0.1%,33.0,--
